+0001.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000
+0000.8181209704295249,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0086846232151073,+0000.1395758584432729,+0000.0336185479120949
+0000.5690526693040187,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0205774970401447,+0000.3307134625018524,+0000.0796563711539843
+0000.4588196351110364,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0258410635441278,+0000.4153074391281152,+0000.1000318622167206
+0000.4763325759111451,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0250048302928475,+0000.4018678262611781,+0000.0967947675348293
+0000.6334405884001231,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0175030094630170,+0000.2813015038915693,+0000.0677548982452908
+0000.8544402266184700,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0069503987902309,+0000.1117040836016940,+0000.0269052909896053
+0000.6858101173370105,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0150023933785591,+0000.2411125828548888,+0000.0580749064295417
+0000.4060375076784105,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0283613809788902,+0000.4558129925405623,+0000.1097881188021367
+0000.2855281021964973,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0341156385365570,+0000.5482931633461197,+0000.1320630959208261
+0000.2665685110566084,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0350209485426158,+0000.5628429507258573,+0000.1355675896749183
+0000.3250108237263146,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0322303603887505,+0000.5179937123087169,+0000.1247651035762181
+0000.4270822316915232,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0273565070296976,+0000.4396630525130136,+0000.1058982087657655
+0000.3643086354082329,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0303539115840604,+0000.4878361630112562,+0000.1175012899964500
+0000.2140773463778202,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0375273726665734,+0000.6031252162956227,+0000.1452700646599838
+0000.1402326099231730,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0410534180498264,+0000.6597944348774211,+0000.1589195371495795
+0000.1175007476537215,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0421388519189982,+0000.6772391023454950,+0000.1631212980817851
+0000.1228283872574041,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0418844600702340,+0000.6731506163176310,+0000.1621365363547309
+0000.1380252261950082,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0411588194037677,+0000.6614884041024598,+0000.1593275502987641
+0000.1229319854029724,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0418795133159976,+0000.6730711140235236,+0000.1621173872575061
+0000.0825298986872303,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0438086906436914,+0000.7040760954640264,+0000.1695853152050515
+0000.0555988825536033,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0450946317907982,+0000.7247432372696416,+0000.1745632483859569
+0000.0438453400555518,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0456558569539156,+0000.7337630279942197,+0000.1767357749963129
+0000.0405009612312371,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0458155491957665,+0000.7363295390783485,+0000.1773539504946479
+0000.0398093868560648,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0458485714902431,+0000.7368602604447424,+0000.1774817812089497
+0000.0353014829261138,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0460638214133045,+0000.7403196727930962,+0000.1783150228674854
+0000.0265143654934000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0464834014178286,+0000.7470629980780910,+0000.1799392350106805
+0000.0190896115937805,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0468379293160441,+0000.7527608314221372,+0000.1813116276680383
+0000.0148336024607259,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0470411514016683,+0000.7560269370841883,+0000.1820983090534173
+0000.0127474058871058,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0471407661359086,+0000.7576279060267439,+0000.1824839219502418
+0000.0115223539279178,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0471992616903966,+0000.7585680236381314,+0000.1827103607435542
+0000.0100140365513591,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0472712830121243,+0000.7597255220761605,+0000.1829891583603560
+0000.0079659652962803,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0473690772834598,+0000.7612972332528459,+0000.1833677241674140
+0000.0060649823329686,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0474598481700963,+0000.7627560673450273,+0000.1837191021519078
+0000.0047493467617548,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0475226690420317,+0000.7637656997621585,+0000.1839622844340553
+0000.0039403832301363,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0475612966038978,+0000.7643865067878038,+0000.1841118133781620
+0000.0033937949436486,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0475873958927116,+0000.7648059643221977,+0000.1842128448414422
+0000.0028914272785740,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0476113836712748,+0000.7651914864919194,+0000.1843057025582316
+0000.0023556454886165,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0476369669558474,+0000.7656026510085119,+0000.1844047365470244
+0000.0018580406792140,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0476607273106827,+0000.7659845181132676,+0000.1844967138968359
+0000.0014743338113757,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0476790491017110,+0000.7662789787533731,+0000.1845676383335402
+0000.0012057554298386,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0476918735711008,+0000.7664850885960026,+0000.1846172824030581
+0000.0010112874364031,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0477011593103879,+0000.7666343253562141,+0000.1846532278969951
+0000.0008484988245041,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0477089323767023,+0000.7667592510296369,+0000.1846833177691567
+0000.0006968437456286,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0477161738229636,+0000.7668756327140528,+0000.1847113497173551
+0000.0005605159544439,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0477226833997025,+0000.7669802520785239,+0000.1847365485673299
+0000.0004499069053286,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0477279649207114,+0000.7670651346129111,+0000.1847569935610488
+0000.0003663558713024,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0477319544364431,+0000.7671292525451742,+0000.1847724371470804
+0000.0003030366870925,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0477349778925197,+0000.7671778443455199,+0000.1847841410748677
+0000.0002516066106334,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0477374336502672,+0000.7672173123209570,+0000.1847936474181424
+0000.0002069378744965,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0477395665577484,+0000.7672515915735273,+0000.1848019039942279
+0000.0001681174608552,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0477414202110603,+0000.7672813827626046,+0000.1848090795654800
+0000.0001360379834116,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0477429519883916,+0000.7673060008871524,+0000.1848150091410445
+0000.0001107530039086,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0477441593321987,+0000.7673254048433324,+0000.1848196828205604
+0000.0000909911667918,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0477451029490071,+0000.7673405702826167,+0000.1848233356015848
