+0001.0000000000000000,+0000.0000000000000000
+0000.9755282581475768,+0000.0244717418524232
+0000.9045084971874738,+0000.0954915028125264
+0000.7938926261462365,+0000.2061073738537637
+0000.6545084971874734,+0000.3454915028125266
+0000.4999999999999996,+0000.5000000000000003
+0000.3454915028125259,+0000.6545084971874742
+0000.2061073738537631,+0000.7938926261462372
+0000.0954915028125259,+0000.9045084971874741
+0000.0244717418524230,+0000.9755282581475770
+0000.0000000000000000,+0001.0000000000000000
+0000.0244717418524235,+0000.9755282581475765
+0000.0954915028125269,+0000.9045084971874734
+0000.2061073738537643,+0000.7938926261462357
+0000.3454915028125275,+0000.6545084971874727
+0000.5000000000000013,+0000.4999999999999988
+0000.6545084971874751,+0000.3454915028125250
+0000.7938926261462380,+0000.2061073738537623
+0000.9045084971874747,+0000.0954915028125253
+0000.9755282581475773,+0000.0244717418524227
+0001.0000000000000000,+0000.0000000000000000
+0000.9755282581475765,+0000.0244717418524238
+0000.9045084971874728,+0000.0954915028125275
+0000.7938926261462349,+0000.2061073738537652
+0000.6545084971874719,+0000.3454915028125284
+0000.4999999999999979,+0000.5000000000000022
+0000.3454915028125241,+0000.6545084971874763
+0000.2061073738537615,+0000.7938926261462388
+0000.0954915028125248,+0000.9045084971874751
+0000.0244717418524224,+0000.9755282581475777
+0000.0000000000000000,+0001.0000000000000000
+0000.0244717418524241,+0000.9755282581475763
+0000.0954915028125281,+0000.9045084971874722
+0000.2061073738537660,+0000.7938926261462340
+0000.3454915028125294,+0000.6545084971874705
+0000.5000000000000033,+0000.4999999999999964
+0000.6545084971874772,+0000.3454915028125228
+0000.7938926261462396,+0000.2061073738537605
+0000.9045084971874759,+0000.0954915028125241
+0000.9755282581475782,+0000.0244717418524220
+0001.0000000000000000,+0000.0000000000000000
+0000.9755282581475756,+0000.0244717418524245
+0000.9045084971874713,+0000.0954915028125288
+0000.7938926261462332,+0000.2061073738537670
+0000.6545084971874696,+0000.3454915028125306
+0000.4999999999999955,+0000.5000000000000047
+0000.3454915028125220,+0000.6545084971874781
+0000.2061073738537597,+0000.7938926261462403
+0000.0954915028125235,+0000.9045084971874768
+0000.0244717418524217,+0000.9755282581475782
+0000.0000000000000000,+0001.0000000000000000
+0000.0244717418524248,+0000.9755282581475752
+0000.0954915028125294,+0000.9045084971874708
+0000.2061073738537677,+0000.7938926261462325
+0000.3454915028125314,+0000.6545084971874687
+0000.5000000000000054,+0000.4999999999999944
+0000.6545084971874792,+0000.3454915028125209
+0000.7938926261462412,+0000.2061073738537589
+0000.9045084971874774,+0000.0954915028125229
+0000.9755282581475786,+0000.0244717418524214
+0001.0000000000000000,+0000.0000000000000000
+0000.9755282581475749,+0000.0244717418524251
+0000.9045084971874701,+0000.0954915028125299
+0000.7938926261462317,+0000.2061073738537686
+0000.6545084971874676,+0000.3454915028125323
+0000.4999999999999934,+0000.5000000000000063
+0000.3454915028125202,+0000.6545084971874801
+0000.2061073738537580,+0000.7938926261462420
+0000.0954915028125223,+0000.9045084971874776
+0000.0244717418524211,+0000.9755282581475790
+0000.0000000000000000,+0001.0000000000000000
+0000.0244717418524254,+0000.9755282581475747
+0000.0954915028125305,+0000.9045084971874696
+0000.2061073738537695,+0000.7938926261462309
+0000.3454915028125333,+0000.6545084971874667
+0000.5000000000000075,+0000.4999999999999925
+0000.6545084971874809,+0000.3454915028125190
+0000.7938926261462428,+0000.2061073738537572
+0000.9045084971874785,+0000.0954915028125217
+0000.9755282581475795,+0000.0244717418524208
+0001.0000000000000000,+0000.0000000000000000
+0000.9755282581475743,+0000.0244717418524257
+0000.9045084971874690,+0000.0954915028125311
+0000.7938926261462301,+0000.2061073738537703
+0000.6545084971874656,+0000.3454915028125344
+0000.4999999999999913,+0000.5000000000000085
+0000.3454915028125179,+0000.6545084971874821
+0000.2061073738537562,+0000.7938926261462439
+0000.0954915028125210,+0000.9045084971874794
+0000.0244717418524204,+0000.9755282581475795
+0000.0000000000000000,+0001.0000000000000000
+0000.0244717418524261,+0000.9755282581475740
+0000.0954915028125319,+0000.9045084971874684
+0000.2061073738537713,+0000.7938926261462291
+0000.3454915028125355,+0000.6545084971874644
+0000.5000000000000098,+0000.4999999999999900
+0000.6545084971874833,+0000.3454915028125168
+0000.7938926261462448,+0000.2061073738537552
+0000.9045084971874797,+0000.0954915028125202
+0000.9755282581475799,+0000.0244717418524200
+0001.0000000000000000,+0000.0000000000000000
