+0001.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000
+0000.9800000000000000,+0000.0100000000000000,+0000.0100000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000
+0000.9220375000000000,+0000.0388000000000000,+0000.0364875000000000,+0000.0001500000000000,+0000.0006000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0019250000000000,+0000.0000000000000000,+0000.0000000000000000
+0000.8330643593750000,+0000.0794006250000000,+0000.0738032968750000,+0000.0012615625000000,+0000.0052500000000000,+0000.0000025000000000,+0000.0000400000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0071776562500000,+0000.0000000000000000,+0000.0000000000000000
+0000.7227451686523437,+0000.1220159128125000,+0000.1155947688867188,+0000.0043996567968750,+0000.0180507850000000,+0000.0000363162500000,+0000.0006012550000000,+0000.0000009437500000,+0000.0000154500000000,+0000.0165395303515625,+0000.0000000125000000,+0000.0000002000000000
+0000.6019040151163818,+0000.1568077554873047,+0000.1556985312522217,+0000.0106004565145508,+0000.0414375083359375,+0000.0001859354898438,+0000.0030658416000000,+0000.0000085358218750,+0000.0001413268500000,+0000.0301451357693848,+0000.0000002837375000,+0000.0000046740250000
+0000.4809266718209571,+0000.1765054109419248,+0000.1889179089841831,+0000.0206077143236859,+0000.0743250327257930,+0000.0006132577556016,+0000.0098420574002891,+0000.0000393508236035,+0000.0006447941672344,+0000.0475423474549503,+0000.0000020243180273,+0000.0000334292837500
+0000.3684270881448080,+0000.1781121139960220,+0000.2115820861208292,+0000.0346734822005981,+0000.1115545699459291,+0000.0015639673009944,+0000.0239456257083137,+0000.0001278424761950,+0000.0020381787742008,+0000.0678223213804232,+0000.0000088289350477,+0000.0001438950166387
+0000.2704016140798403,+0000.1632320047297785,+0000.2218210883524711,+0000.0524541917026863,+0000.1449822526817496,+0000.0033546474793010,+0000.0480648570894154,+0000.0003324193534582,+0000.0050782217830005,+0000.0897926588127785,+0000.0000287938067912,+0000.0004572501287294
+0000.1899626540658835,+0000.1370245347686469,+0000.2195468025325861,+0000.0730140484648670,+0000.1659085477824085,+0000.0063410748028923,+0000.0833851346027975,+0000.0007387651267001,+0000.0106577140107487,+0000.1121635714761417,+0000.0000771468827662,+0000.0011800054835615
+0000.1276038544461907,+0000.1062418586928292,+0000.2061826444590756,+0000.0949282314880516,+0000.1680084987343849,+0000.0108720544952709,+0000.1286018414448236,+0000.0014590017964272,+0000.0195950244334010,+0000.1337185410781316,+0000.0001790349438172,+0000.0026094139875966
+0000.0818392182933686,+0000.0770735529381122,+0000.1842226535350595,+0000.1164621712225550,+0000.1496928184729002,+0000.0172360046322176,+0000.1795434220182885,+0000.0026260103761578,+0000.0323707168193967,+0000.1534474807889961,+0000.0003720003869541,+0000.0051139505159938
+0000.0500045109282940,+0000.0535270495288576,+0000.1567183434227476,+0000.1357928685702090,+0000.1149987410281015,+0000.0256088339478155,+0000.2296512531668373,+0000.0043830763236774,+0000.0488909333128096,+0000.1706298526508724,+0000.0007076513958502,+0000.0090868857239279
+0000.0290180106667759,+0000.0368229812180820,+0000.1267875872791281,+0000.1512350170393240,+0000.0726181614009065,+0000.0360113870816638,+0000.2712785426417867,+0000.0068698477378263,+0000.0683612612925647,+0000.1848653351711244,+0000.0012520878163386,+0000.0148797806544790
+0000.0159569371310435,+0000.0258832894985200,+0000.0972182324917701,+0000.1614382686511828,+0000.0333335498440144,+0000.0482830559106987,+0000.2974781344840186,+0000.0102062360937928,+0000.0893286276166335,+0000.1960583948010038,+0000.0020847802868405,+0000.0227304931904816
