+0000.0000000000000000,+0001.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000
+0000.0001175300288390,+0000.9876887790190068,+0000.0000000022939694,+0000.0121936886298643,+0000.0000000000283206
+0000.0005024796912515,+0000.9473630536392672,+0000.0000000392336881,+0000.0521344266629378,+0000.0000000007728552
+0000.0011692227306373,+0000.8775055848458426,+0000.0000002004188987,+0000.1213249856876966,+0000.0000000063169250
+0000.0020740807975662,+0000.7826706368282411,+0000.0000006127124914,+0000.2152546406225067,+0000.0000000290391947
+0000.0031225057039916,+0000.6727374476028138,+0000.0000013932482422,+0000.3241385593241887,+0000.0000000941207638
+0000.0042009804772767,+0000.5595765162302682,+0000.0000026049575175,+0000.4362196577983004,+0000.0000002405366373
+0000.0052131744772229,+0000.4532674844608006,+0000.0000042415698506,+0000.5415145814861417,+0000.0000005180059844
+0000.0060998484513379,+0000.3600142571668309,+0000.0000062437721098,+0000.6338786682791030,+0000.0000009823306186
+0000.0068387455559366,+0000.2821533017552882,+0000.0000085278566514,+0000.7109977330464028,+0000.0000016917857206
+0000.0074334891458589,+0000.2193129750005905,+0000.0000110093024005,+0000.7732398210889170,+0000.0000027054622331
+0000.0079011952718271,+0000.1697085599736139,+0000.0000136152853632,+0000.8223725464439604,+0000.0000040830252354
+0000.0082634759977025,+0000.1310834070778649,+0000.0000162882802247,+0000.8606309435999424,+0000.0000058850442652
+0000.0085413854910543,+0000.1012379628816645,+0000.0000189849204181,+0000.8901934933612152,+0000.0000081733456478
+0000.0087532151174158,+0000.0782608178945225,+0000.0000216732083519,+0000.9129532826064318,+0000.0000110111732780
+0000.0089139167270162,+0000.0605893632966020,+0000.0000243296621148,+0000.9304579271779347,+0000.0000144631363323
+0000.0090352977472088,+0000.0469896175671978,+0000.0000269369796054,+0000.9439295527129821,+0000.0000185949930057
+0000.0091265010125439,+0000.0365061869060630,+0000.0000294823092706,+0000.9543143564428749,+0000.0000234733292476
+0000.0091945307613568,+0000.0284073371103381,+0000.0000319560341763,+0000.9623370109135725,+0000.0000291651805564
+0000.0092447255934080,+0000.0221355736177303,+0000.0000343509380293,+0000.9685496122198747,+0000.0000357376309576
+0000.0092811483429815,+0000.0172668869308135,+0000.0000366616372208,+0000.9733720456770070,+0000.0000432574119774
+0000.0093068932798002,+0000.0134786300255643,+0000.0000388841913031,+0000.9771238019868573,+0000.0000517905164750
+0000.0093243222221080,+0000.0105248223040648,+0000.0000410158305192,+0000.9800484378063934,+0000.0000614018369147
+0000.0093352435505058,+0000.0082174208366884,+0000.0000430547591632,+0000.9823321260194722,+0000.0000721548341703
+0000.0093410469889590,+0000.0064122155108171,+0000.0000450000078215,+0000.9841176262517901,+0000.0000841112406119
+0000.0093428047997073,+0000.0049982359321817,+0000.0000468513171999,+0000.9855147771513297,+0000.0000973307995814
+0000.0093413477517036,+0000.0038897965651581,+0000.0000486090426091,+0000.9866083755983764,+0000.0001118710421527
+0000.0093373222416015,+0000.0030205134048357,+0000.0000502740723024,+0000.9874641031801119,+0000.0001277871011482
+0000.0093312333582677,+0000.0023387913584974,+0000.0000518477554904,+0000.9881329959660927,+0000.0001451315616515
+0000.0093234774587266,+0000.0018044093090195,+0000.0000533318375243,+0000.9886548270480597,+0000.0001639543466696
+0000.0093143669023133,+0000.0013859260975830,+0000.0000547284007638,+0000.9890606759632021,+0000.0001843026361377
+0000.0093041489046767,+0000.0010587022754095,+0000.0000560398102817,+0000.9893748881925394,+0000.0002062208170925
+0000.0092930199669739,+0000.0008033854006472,+0000.0000572686639230,+0000.9896165755058808,+0000.0002297504625751
+0000.0092811369624585,+0000.0006047456660689,+0000.0000584177464484,+0000.9898007692883861,+0000.0002549303366382
+0000.0092686256877358,+0000.0004507773884267,+0000.0000594899875996,+0000.9899393105135194,+0000.0002817964227188
+0000.0092555874830919,+0000.0003320031021764,+0000.0000604884239699,+0000.9900415390181639,+0000.0003103819725978
+0000.0092421043762330,+0000.0002409326930664,+0000.0000614161645762,+0000.9901148291929442,+0000.0003407175731801
+0000.0092282430923884,+0000.0001716416552126,+0000.0000622763600189,+0000.9901650076639871,+0000.0003728312283929
+0000.0092140581907491,+0000.0001194412341051,+0000.0000630721750988,+0000.9901966799464409,+0000.0004067484536059
+0000.0091995945251377,+0000.0000806197110623,+0000.0000638067647413,+0000.9902134866189427,+0000.0004424923801159
+0000.0091848891801723,+0000.0000522389632817,+0000.0000644832530549,+0000.9902183047360912,+0000.0004800838674001
+0000.0091699729989993,+0000.0000319741152630,+0000.0000651047153389,+0000.9902134065493735,+0000.0005195416210256
+0000.0091548717920120,+0000.0000179868878191,+0000.0000656741628387,+0000.9902005848430366,+0000.0005608823142936
+0000.0091396072956809,+0000.0000088253750003,+0000.0000661945300416,+0000.9901812520873819,+0000.0006041207118956
+0000.0091241979351200,+0000.0000033446029575,+0000.0000666686643000,+0000.9901565190035635,+0000.0006492697940588
+0000.0091086594321230,+0000.0000006434710325,+0000.0000670993175714,+0000.9901272568994210,+0000.0006963408798519
+0000.0090930052912431,+0000.0000000146356807,+0000.0000674891400634,+0000.9900941471845021,+0000.0007453437485110
+0000.0090772471894134,+0000.0000009046406051,+0000.0000678406755840,+0000.9900577207365711,+0000.0007962867578266
+0000.0090613952891188,+0000.0000028821730362,+0000.0000681563584003,+0000.9900183892206464,+0000.0008491769587984
+0000.0090454584908560,+0000.0000056127751617,+0000.0000684385114229,+0000.9899764700166387,+0000.0009040202059206
+0000.0090294446372903,+0000.0000088386905783,+0000.0000686893455422,+0000.9899322060639875,+0000.0009608212626019
+0000.0090133606789098,+0000.0000123628006175,+0000.0000689109599559,+0000.9898857816591639,+0000.0010195839013529
+0000.0089972128089316,+0000.0000160358214948,+0000.0000691053433407,+0000.9898373350277476,+0000.0010803109984849
+0000.0089810065736070,+0000.0000197461035019,+0000.0000692743757317,+0000.9897869683239906,+0000.0011430046231687
+0000.0089647469628070,+0000.0000234115079390,+0000.0000694198309883,+0000.9897347555774830,+0000.0012076661207825
+0000.0089484384847665,+0000.0000269729439409,+0000.0000695433797349,+0000.9896807490009983,+0000.0012742961905595
+0000.0089320852280764,+0000.0000303892317762,+0000.0000696465926802,+0000.9896249839898640,+0000.0013428949576031
+0000.0089156909133845,+0000.0000336330263021,+0000.0000697309442257,+0000.9895674830766942,+0000.0014134620393937
+0000.0088992589367702,+0000.0000366875876540,+0000.0000697978162886,+0000.9895082590523375,+0000.0014859966069498
+0000.0088827924063624,+0000.0000395442288283,+0000.0000698485022715,+0000.9894473174216933,+0000.0015604974408443
+0000.0088662941734553,+0000.0000422003037981,+0000.0000698842111220,+0000.9893846583293263,+0000.0016369629822982
+0000.0088497668591288,+0000.0000446576269601,+0000.0000699060714311,+0000.9893202780628851,+0000.0017153913795952
+0000.0088332128771784,+0000.0000469212364434,+0000.0000699151355309,+0000.9892541702207733,+0000.0017957805300741
+0000.0088166344540042,+0000.0000489984312060,+0000.0000699123835541,+0000.9891863266132743,+0000.0018781281179611
+0000.0088000336459785,+0000.0000508980257899,+0000.0000698987274275,+0000.9891167379524950,+0000.0019624316483093
+0000.0087834123547127,+0000.0000526297777851,+0000.0000698750147752,+0000.9890453943754149,+0000.0020486884773121
+0000.0087667723405636,+0000.0000542039520198,+0000.0000698420327124,+0000.9889722858354525,+0000.0021368958392517
+0000.0087501152346518,+0000.0000556309926944,+0000.0000698005115148,+0000.9888974023907979,+0000.0022270508703412
+0000.0087334425496186,+0000.0000569212804501,+0000.0000697511281532,+0000.9888207344120729,+0000.0023191506297054
+0000.0087167556893003,+0000.0000580849560024,+0000.0000696945096834,+0000.9887422727272706,+0000.0024131921177433
+0000.0087000559574712,+0000.0000591317956912,+0000.0000696312364878,+0000.9886620087182547,+0000.0025091722920951
+0000.0086833445657762,+0000.0000600711272841,+0000.0000695618453640,+0000.9885799343801414,+0000.0026070880814343
+0000.0086666226409552,+0000.0000609117767676,+0000.0000694868324602,+0000.9884960423525314,+0000.0027069363972856
+0000.0086498912314431,+0000.0000616620387805,+0000.0000694066560574,+0000.9884103259296566,+0000.0028087141440622
+0000.0086331513134155,+0000.0000623296648804,+0000.0000693217391998,+0000.9883227790550051,+0000.0029124182274992
+0000.0086164037963398,+0000.0000629218650698,+0000.0000692324721766,+0000.9882333963047606,+0000.0030180455616530
+0000.0085996495280821,+0000.0000634453189894,+0000.0000691392148590,+0000.9881421728634530,+0000.0031255930746166
+0000.0085828892996124,+0000.0000639061939729,+0000.0000690422988967,+0000.9880491044944206,+0000.0032350577130973
+0000.0085661238493456,+0000.0000643101677862,+0000.0000689420297779,+0000.9879541875071053,+0000.0033464364459848
+0000.0085493538671511,+0000.0000646624543689,+0000.0000688386887599,+0000.9878574187226882,+0000.0034597262670320
+0000.0085325799980581,+0000.0000649678312950,+0000.0000687325346740,+0000.9877587954392174,+0000.0035749241967557
+0000.0085158028456825,+0000.0000652306679802,+0000.0000686238056121,+0000.9876583153970665,+0000.0036920272836590
+0000.0084990229753979,+0000.0000654549539107,+0000.0000685127204990,+0000.9875559767453272,+0000.0038110326048652
+0000.0084822409172693,+0000.0000656443263651,+0000.0000683994805585,+0000.9874517780095625,+0000.0039319372662442
+0000.0084654571687696,+0000.0000658020972476,+0000.0000682842706764,+0000.9873457180612000,+0000.0040547384021065
+0000.0084486721972926,+0000.0000659312787742,+0000.0000681672606690,+0000.9872377960887346,+0000.0041794331745295
+0000.0084318864424804,+0000.0000660346078415,+0000.0000680486064601,+0000.9871280115708415,+0000.0043060187723765
+0000.0084151003183760,+0000.0000661145689790,+0000.0000679284511734,+0000.9870163642514105,+0000.0044344924100611
+0000.0083983142154159,+0000.0000661734158376,+0000.0000678069261455,+0000.9869028541164984,+0000.0045648513261024
+0000.0083815285022727,+0000.0000662131912082,+0000.0000676841518639,+0000.9867874813731400,+0000.0046970927815151
+0000.0083647435275595,+0000.0000662357455923,+0000.0000675602388347,+0000.9866702464299444,+0000.0048312140580691
+0000.0083479596214053,+0000.0000662427543684,+0000.0000674352883859,+0000.9865511498793891,+0000.0049672124564513
+0000.0083311770969113,+0000.0000662357336101,+0000.0000673093934093,+0000.9864301924817109,+0000.0051050852943580
+0000.0083143962514957,+0000.0000662160546257,+0000.0000671826390455,+0000.9863073751502904,+0000.0052448299045425
+0000.0082976173681365,+0000.0000661849572900,+0000.0000670551033165,+0000.9861826989384194,+0000.0053864436328376
+0000.0082808407165177,+0000.0000661435622455,+0000.0000669268577090,+0000.9860561650273545,+0000.0055299238361734
+0000.0082640665540877,+0000.0000660928820487,+0000.0000667979677121,+0000.9859277747155482,+0000.0056752678806034
+0000.0082472951270354,+0000.0000660338313379,+0000.0000666684933130,+0000.9857975294089594,+0000.0058224731393543
+0000.0082305266711901,+0000.0000659672360950,+0000.0000665384894528,+0000.9856654306123532,+0000.0059715369909088
+0000.0082137614128510,+0000.0000658938420727,+0000.0000664080064468,+0000.9855314799214988,+0000.0061224568171305
+0000.0081969995695511,+0000.0000658143224540,+0000.0000662770903705,+0000.9853956790161840,+0000.0062752300014401
+0000.0081802413507611,+0000.0000657292848073,+0000.0000661457834152,+0000.9852580296539701,+0000.0064298539270465
+0000.0081634869585372,+0000.0000656392773970,+0000.0000660141242143,+0000.9851185336646131,+0000.0065863259752385
+0000.0081467365881169,+0000.0000655447949048,+0000.0000658821481430,+0000.9849771929450938,+0000.0067446435237415
+0000.0081299904284672,+0000.0000654462836135,+0000.0000657498875944,+0000.9848340094551853,+0000.0069048039451398
+0000.0081132486627890,+0000.0000653441461007,+0000.0000656173722318,+0000.9846889852135106,+0000.0070668046053678
+0000.0080965114689800,+0000.0000652387454874,+0000.0000654846292213,+0000.9845421222940414,+0000.0072306428622701
+0000.0080797790200602,+0000.0000651304092802,+0000.0000653516834443,+0000.9843934228229843,+0000.0073963160642311
+0000.0080630514845631,+0000.0000650194328470,+0000.0000652185576928,+0000.9842428889760224,+0000.0075638215488746
+0000.0080463290268944,+0000.0000649060825573,+0000.0000650852728488,+0000.9840905229758692,+0000.0077331566418308
+0000.0080296118076607,+0000.0000647905986203,+0000.0000649518480477,+0000.9839363270900987,+0000.0079043186555721
+0000.0080128999839723,+0000.0000646731976490,+0000.0000648183008293,+0000.9837803036292350,+0000.0080773048883144
+0000.0079961937097193,+0000.0000645540749746,+0000.0000646846472746,+0000.9836224549450485,+0000.0082521126229829
+0000.0079794931358261,+0000.0000644334067376,+0000.0000645509021327,+0000.9834627834290621,+0000.0084287391262413
+0000.0079627984104836,+0000.0000643113517735,+0000.0000644170789356,+0000.9833012915112264,+0000.0086071816475809
+0000.0079461096793620,+0000.0000641880533162,+0000.0000642831901038,+0000.9831379816587485,+0000.0087874374184696
+0000.0079294270858061,+0000.0000640636405340,+0000.0000641492470432,+0000.9829728563750608,+0000.0089695036515559
+0000.0079127507710138,+0000.0000639382299157,+0000.0000640152602332,+0000.9828059181989088,+0000.0091533775399284
+0000.0078960808741990,+0000.0000638119265208,+0000.0000638812393077,+0000.9826371697035460,+0000.0093390562564267
+0000.0078794175327412,+0000.0000636848251070,+0000.0000637471931287,+0000.9824666134960210,+0000.0095265369530023
+0000.0078627608823218,+0000.0000635570111469,+0000.0000636131298539,+0000.9822942522165511,+0000.0097158167601263
+0000.0078461110570488,+0000.0000634285617452,+0000.0000634790569987,+0000.9821200885379640,+0000.0099068927862434
+0000.0078294681895704,+0000.0000632995464653,+0000.0000633449814921,+0000.9819441251652045,+0000.0100997621172678
+0000.0078128324111797,+0000.0000631700280744,+0000.0000632109097283,+0000.9817663648348972,+0000.0102944218161204
+0000.0077962038519084,+0000.0000630400632152,+0000.0000630768476142,+0000.9815868103149572,+0000.0104908689223047
+0000.0077795826406145,+0000.0000629097030122,+0000.0000629428006117,+0000.9814054644042425,+0000.0106891004515194
+0000.0077629689050603,+0000.0000627789936167,+0000.0000628087737770,+0000.9812223299322408,+0000.0108891133953052
+0000.0077463627719843,+0000.0000626479766993,+0000.0000626747717968,+0000.9810374097587944,+0000.0110909047207250
+0000.0077297643671672,+0000.0000625166898932,+0000.0000625407990207,+0000.9808507067738448,+0000.0112944713700745
+0000.0077131738154907,+0000.0000623851671934,+0000.0000624068594906,+0000.9806622238972031,+0000.0114998102606222
+0000.0076965912409923,+0000.0000622534393174,+0000.0000622729569686,+0000.9804719640783450,+0000.0117069182843769
+0000.0076800167669141,+0000.0000621215340293,+0000.0000621390949612,+0000.9802799302962151,+0000.0119157923078805
+0000.0076634505157474,+0000.0000619894764319,+0000.0000620052767421,+0000.9800861255590525,+0000.0121264291720259
+0000.0076468926092737,+0000.0000618572892310,+0000.0000618715053730,+0000.9798905529042250,+0000.0123388256918974
+0000.0076303431686012,+0000.0000617249929718,+0000.0000617377837218,+0000.9796932153980732,+0000.0125529786566321
+0000.0076138023141982,+0000.0000615926062534,+0000.0000616041144805,+0000.9794941161357656,+0000.0127688848293022
+0000.0075972701659233,+0000.0000614601459214,+0000.0000614705001803,+0000.9792932582411596,+0000.0129865409468155
+0000.0075807468430527,+0000.0000613276272413,+0000.0000613369432059,+0000.9790906448666660,+0000.0132059437198341
+0000.0075642324643048,+0000.0000611950640551,+0000.0000612034458083,+0000.9788862791931222,+0000.0134270898327099
+0000.0075477271478625,+0000.0000610624689222,+0000.0000610700101171,+0000.9786801644296639,+0000.0136499759434343
+0000.0075312310113934,+0000.0000609298532462,+0000.0000609366381507,+0000.9784723038136057,+0000.0138745986836043
+0000.0075147441720674,+0000.0000607972273896,+0000.0000608033318265,+0000.9782627006103159,+0000.0141009546584009
+0000.0074982667465734,+0000.0000606646007764,+0000.0000606700929693,+0000.9780513581130996,+0000.0143290404465809
+0000.0074817988511336,+0000.0000605319819853,+0000.0000605369233202,+0000.9778382796430807,+0000.0145588526004802
+0000.0074653406015165,+0000.0000603993788329,+0000.0000604038245430,+0000.9776234685490788,+0000.0147903876460287
+0000.0074488921130486,+0000.0000602667984497,+0000.0000602707982318,+0000.9774069282074948,+0000.0150236420827750
+0000.0074324535006245,+0000.0000601342473471,+0000.0000601378459166,+0000.9771886620221903,+0000.0152586123839219
+0000.0074160248787165,+0000.0000600017314793,+0000.0000600049690691,+0000.9769686734243652,+0000.0154952949963696
+0000.0073996063613825,+0000.0000598692562976,+0000.0000598721691075,+0000.9767469658724435,+0000.0157336863407691
+0000.0073831980622730,+0000.0000597368268007,+0000.0000597394474014,+0000.9765235428519432,+0000.0159737828115816
+0000.0073668000946378,+0000.0000596044475790,+0000.0000596068052758,+0000.9762984078753603,+0000.0162155807771474
+0000.0073504125713310,+0000.0000594721228549,+0000.0000594742440152,+0000.9760715644820386,+0000.0164590765797602
+0000.0073340356048165,+0000.0000593398565192,+0000.0000593417648665,+0000.9758430162380489,+0000.0167042665357488
+0000.0073176693071713,+0000.0000592076521632,+0000.0000592093690425,+0000.9756127667360586,+0000.0169511469355642
+0000.0073013137900895,+0000.0000590755131090,+0000.0000590770577251,+0000.9753808195952027,+0000.0171997140438734
+0000.0072849691648852,+0000.0000589434424352,+0000.0000589448320671,+0000.9751471784609549,+0000.0174499640996574
+0000.0072686355424950,+0000.0000588114430012,+0000.0000588126931952,+0000.9749118470049938,+0000.0177018933163148
+0000.0072523130334800,+0000.0000586795174685,+0000.0000586806422120,+0000.9746748289250695,+0000.0179554978817702
+0000.0072360017480273,+0000.0000585476683200,+0000.0000585486801977,+0000.9744361279448686,+0000.0182107739585865
+0000.0072197017959514,+0000.0000584158978777,+0000.0000584168082122,+0000.9741957478138770,+0000.0184677176840817
+0000.0072034132866951,+0000.0000582842083182,+0000.0000582850272966,+0000.9739536923072409,+0000.0187263251704491
+0000.0071871363293302,+0000.0000581526016868,+0000.0000581533384744,+0000.9737099652256266,+0000.0189865925048819
+0000.0071708710325577,+0000.0000580210799104,+0000.0000580217427534,+0000.9734645703950784,+0000.0192485157497001
+0000.0071546175047079,+0000.0000578896448087,+0000.0000578902411262,+0000.9732175116668759,+0000.0195120909424815
+0000.0071383758537403,+0000.0000577582981050,+0000.0000577588345718,+0000.9729687929173878,+0000.0197773140961949
+0000.0071221461872434,+0000.0000576270414350,+0000.0000576275240564,+0000.9727184180479281,+0000.0200441811993368
+0000.0071059286124340,+0000.0000574958763554,+0000.0000574963105344,+0000.9724663909846060,+0000.0203126882160705
+0000.0070897232361566,+0000.0000573648043515,+0000.0000573651949489,+0000.9722127156781759,+0000.0205828310863670
+0000.0070735301648826,+0000.0000572338268437,+0000.0000572341782331,+0000.9719573961038911,+0000.0208546057261494
+0000.0070573495047093,+0000.0000571029451942,+0000.0000571032613101,+0000.9717004362613475,+0000.0211280080274386
+0000.0070411813613590,+0000.0000569721607119,+0000.0000569724450941,+0000.9714418401743332,+0000.0214030338585015
+0000.0070250258401776,+0000.0000568414746577,+0000.0000568417304909,+0000.9711816118906730,+0000.0216796790640006
+0000.0070088830461332,+0000.0000567108882487,+0000.0000567111183982,+0000.9709197554820734,+0000.0219579394651466
+0000.0069927530838153,+0000.0000565804026625,+0000.0000565806097060,+0000.9706562750439652,+0000.0222378108598510
+0000.0069766360574327,+0000.0000564500190408,+0000.0000564502052974,+0000.9703911746953467,+0000.0225192890228822
+0000.0069605320708127,+0000.0000563197384924,+0000.0000563199060485,+0000.9701244585786251,+0000.0228023697060216
+0000.0069444412273989,+0000.0000561895620963,+0000.0000561897128290,+0000.9698561308594534,+0000.0230870486382223
+0000.0069283636302499,+0000.0000560594909045,+0000.0000560596265024,+0000.9695861957265748,+0000.0233733215257684
+0000.0069122993820378,+0000.0000559295259441,+0000.0000559296479265,+0000.9693146573916551,+0000.0236611840524364
+0000.0068962485850462,+0000.0000557996682195,+0000.0000557997779531,+0000.9690415200891244,+0000.0239506318796567
+0000.0068802113411687,+0000.0000556699187145,+0000.0000556700174289,+0000.9687667880760101,+0000.0242416606466776
+0000.0068641877519071,+0000.0000555402783937,+0000.0000555403671951,+0000.9684904656317743,+0000.0245342659707297
+0000.0068481779183696,+0000.0000554107482044,+0000.0000554108280881,+0000.9682125570581466,+0000.0248284434471914
+0000.0068321819412692,+0000.0000552813290779,+0000.0000552814009392,+0000.9679330666789582,+0000.0251241886497554
+0000.0068161999209216,+0000.0000551520219307,+0000.0000551520865750,+0000.9676519988399758,+0000.0254214971305968
+0000.0068002319572436,+0000.0000550228276656,+0000.0000550228858174,+0000.9673693579087324,+0000.0257203644205412
+0000.0067842781497511,+0000.0000548937471728,+0000.0000548937994841,+0000.9670851482743577,+0000.0260207860292342
+0000.0067683385975578,+0000.0000547647813308,+0000.0000547648283880,+0000.9667993743474114,+0000.0263227574453118
+0000.0067524133993725,+0000.0000546359310072,+0000.0000546359733379,+0000.9665120405597108,+0000.0266262741365716
+0000.0067365026534981,+0000.0000545071970596,+0000.0000545072351384,+0000.9662231513641599,+0000.0269313315501441
+0000.0067206064578294,+0000.0000543785803359,+0000.0000543786145897,+0000.9659327112345787,+0000.0272379251126662
+0000.0067047249098512,+0000.0000542500816753,+0000.0000542501124882,+0000.9656407246655315,+0000.0275460502304537
+0000.0066888581066367,+0000.0000541217019085,+0000.0000541217296262,+0000.9653471961721530,+0000.0278557022896757
+0000.0066730061448455,+0000.0000539934418586,+0000.0000539934667918,+0000.9650521302899748,+0000.0281668766565291
+0000.0066571691207221,+0000.0000538653023411,+0000.0000538653247695,+0000.9647555315747536,+0000.0284795686774139
+0000.0066413471300938,+0000.0000537372841644,+0000.0000537373043396,+0000.9644574046022929,+0000.0287937736791091
+0000.0066255402683691,+0000.0000536093881304,+0000.0000536094062786,+0000.9641577539682731,+0000.0291094869689489
+0000.0066097486305357,+0000.0000534816150345,+0000.0000534816313594,+0000.9638565842880711,+0000.0294267038349998
+0000.0065939723111593,+0000.0000533539656660,+0000.0000533539803507,+0000.9635539001965859,+0000.0297454195462380
