+0000.0000000051825371,+0000.0000000001712865,+0000.9514942908302477,+0000.0483487679805767,+0000.0001569356215700,+0000.0000000002137879
+0000.0000000061683730,+0000.0000000002056256,+0000.9473825973794909,+0000.0524316556050093,+0000.0001857403873927,+0000.0000000002541147
+0000.0000000072867178,+0000.0000000002448244,+0000.9431311554445655,+0000.0566505544737949,+0000.0002182822502867,+0000.0000000002998170
+0000.0000000085484500,+0000.0000000002893039,+0000.9387442222906413,+0000.0610009117225399,+0000.0002548567977392,+0000.0000000003513323
+0000.0000000099647742,+0000.0000000003394988,+0000.9342261868053394,+0000.0654780345077370,+0000.0002957679735466,+0000.0000000004091110
+0000.0000000115472058,+0000.0000000003958567,+0000.9295815646774391,+0000.0700770952521833,+0000.0003413276537066,+0000.0000000004736159
+0000.0000000133075548,+0000.0000000004588379,+0000.9248149934443204,+0000.0747931370334934,+0000.0003918552104796,+0000.0000000005453213
+0000.0000000152579094,+0000.0000000005289147,+0000.9199312274144957,+0000.0796210791088389,+0000.0004476770651365,+0000.0000000006247127
+0000.0000000174106190,+0000.0000000006065702,+0000.9149351324717340,+0000.0845557225688752,+0000.0005091262299235,+0000.0000000007122858
+0000.0000000197782767,+0000.0000000006922984,+0000.9098316807674387,+0000.0895917561136628,+0000.0005765418397855,+0000.0000000008085460
+0000.0000000223737017,+0000.0000000007866029,+0000.9046259453080504,+0000.0947237619432426,+0000.0006502686744030,+0000.0000000009140076
+0000.0000000252099216,+0000.0000000008899965,+0000.8993230944444007,+0000.0999462217553927,+0000.0007306566711043,+0000.0000000010291930
+0000.0000000283001532,+0000.0000000010030006,+0000.8939283862700252,+0000.1052535228429692,+0000.0008180604292283,+0000.0000000011546323
+0000.0000000316577844,+0000.0000000011261440,+0000.8884471629355746,+0000.1106399642831258,+0000.0009128387065184,+0000.0000000012908620
+0000.0000000352963550,+0000.0000000012599627,+0000.8828848448865216,+0000.1160997632106070,+0000.0010153539081385,+0000.0000000014384248
+0000.0000000392295373,+0000.0000000014049988,+0000.8772469250314708,+0000.1216270611672259,+0000.0011259715689088,+0000.0000000015978684
+0000.0000000434711167,+0000.0000000015617997,+0000.8715389628484197,+0000.1272159305195658,+0000.0012450598293635,+0000.0000000017697449
+0000.0000000480349717,+0000.0000000017309176,+0000.8657665784363836,+0000.1328603809368850,+0000.0013729889062424,+0000.0000000019546102
+0000.0000000529350543,+0000.0000000019129086,+0000.8599354465198354,+0000.1385543659211623,+0000.0015101305580274,+0000.0000000021530226
+0000.0000000581853693,+0000.0000000021083319,+0000.8540512904134330,+0000.1442917893811895,+0000.0016568575461443,+0000.0000000023655429
+0000.0000000637999546,+0000.0000000023177487,+0000.8481198759545246,+0000.1500665122426005,+0000.0018135430924498,+0000.0000000025927325
+0000.0000000697928602,+0000.0000000025417220,+0000.8421470054109191,+0000.1558723590857283,+0000.0019805603336277,+0000.0000000028351537
+0000.0000000761781280,+0000.0000000027808153,+0000.8361385113713865,+0000.1617031248031955,+0000.0021582817731180,+0000.0000000030933679
+0000.0000000829697710,+0000.0000000030355921,+0000.8301002506263340,+0000.1675525812691726,+0000.0023470787312061,+0000.0000000033679354
+0000.0000000901817525,+0000.0000000033066146,+0000.8240380980460487,+0000.1734144840122862,+0000.0025473207938954,+0000.0000000036594143
+0000.0000000978279656,+0000.0000000035944436,+0000.8179579404638330,+0000.1792825788842202,+0000.0027593752611891,+0000.0000000039683600
+0000.0000001059222122,+0000.0000000038996370,+0000.8118656705713029,+0000.1851506087161331,+0000.0029836065954031,+0000.0000000042953237
+0000.0000001144781823,+0000.0000000042227494,+0000.8057671808329933,+0000.1910123199551058,+0000.0032203758701292,+0000.0000000046408523
+0000.0000001235094334,+0000.0000000045643311,+0000.7996683574273450,+0000.1968614692729490,+0000.0034700402204666,+0000.0000000050054871
+0000.0000001330293695,+0000.0000000049249271,+0000.7935750742209930,+0000.2026918301398261,+0000.0037329522951333,+0000.0000000053897632
+0000.0000001430512210,+0000.0000000053050770,+0000.7874931867831526,+0000.2084971993552887,+0000.0040094597110645,+0000.0000000057942086
+0000.0000001535880236,+0000.0000000057053130,+0000.7814285264467433,+0000.2142714035294879,+0000.0042999045111015,+0000.0000000062193433
+0000.0000001646525983,+0000.0000000061261603,+0000.7753868944227114,+0000.2200083055074971,+0000.0046046226253665,+0000.0000000066656787
+0000.0000001762575312,+0000.0000000065681354,+0000.7693740559738399,+0000.2257018107298780,+0000.0049239433369114,+0000.0000000071337165
+0000.0000001884151532,+0000.0000000070317457,+0000.7633957346541124,+0000.2313458735228286,+0000.0052581887522245,+0000.0000000076239483
+0000.0000002011375201,+0000.0000000075174887,+0000.7574576066195043,+0000.2369345033114792,+0000.0056076732771659,+0000.0000000081368544
+0000.0000002144363933,+0000.0000000080258509,+0000.7515652950158261,+0000.2424617707501398,+0000.0059727030988991,+0000.0000000086729032
+0000.0000002283232198,+0000.0000000085573076,+0000.7457243644490068,+0000.2479218137635554,+0000.0063535756743725,+0000.0000000092325504
+0000.0000002428091137,+0000.0000000091123214,+0000.7399403155429444,+0000.2533088434934964,+0000.0067505792258988,+0000.0000000098162383
+0000.0000002579048365,+0000.0000000096913419,+0000.7342185795897855,+0000.2586171501452875,+0000.0071639922443666,+0000.0000000104243949
+0000.0000002736207791,+0000.0000000102948047,+0000.7285645132972121,+0000.2638411087291722,+0000.0075940830006118,+0000.0000000110574333
+0000.0000002899669431,+0000.0000000109231310,+0000.7229833936370166,+0000.2689751846917098,+0000.0080411090654617,+0000.0000000117157509
+0000.0000003069529231,+0000.0000000115767263,+0000.7174804127989624,+0000.2740139394327161,+0000.0085053168389568,+0000.0000000123997287
+0000.0000003245878887,+0000.0000000122559801,+0000.7120606732535998,+0000.2789520357035717,+0000.0089869410892425,+0000.0000000131097306
+0000.0000003428805678,+0000.0000000129612652,+0000.7067291829274163,+0000.2837842428830518,+0000.0094862045016102,+0000.0000000138461027
+0000.0000003618392290,+0000.0000000136929366,+0000.7014908504933635,+0000.2885054421271535,+0000.0100033172381588,+0000.0000000146091725
+0000.0000003814716658,+0000.0000000144513311,+0000.6963504807795059,+0000.2931106313897307,+0000.0105384765085317,+0000.0000000153992487
+0000.0000004017851801,+0000.0000000152367667,+0000.6913127702981989,+0000.2975949303110729,+0000.0110918661521755,+0000.0000000162166198
+0000.0000004227865669,+0000.0000000160495415,+0000.6863823028979065,+0000.3019535849718914,+0000.0116636562325534,+0000.0000000170615543
+0000.0000004444820986,+0000.0000000168899337,+0000.6815635455394486,+0000.3061819725104994,+0000.0122540026437339,+0000.0000000179342995
+0000.0000004668775112,+0000.0000000177582003,+0000.6768608441981747,+0000.3102756056012815,+0000.0128630467297649,+0000.0000000188350811
+0000.0000004899779890,+0000.0000000186545770,+0000.6722784198932586,+0000.3142301367928565,+0000.0134909149172300,+0000.0000000197641028
+0000.0000005137881521,+0000.0000000195792772,+0000.6678203648450445,+0000.3180413627046219,+0000.0141377183613732,+0000.0000000207215454
+0000.0000005383120419,+0000.0000000205324917,+0000.6634906387611025,+0000.3217052280806451,+0000.0148035526061665,+0000.0000000217075668
+0000.0000005635531097,+0000.0000000215143880,+0000.6592930652514155,+0000.3252178297001175,+0000.0154884972586828,+0000.0000000227223009
+0000.0000005895142035,+0000.0000000225251099,+0000.6552313283728924,+0000.3285754201438240,+0000.0161926156781274,+0000.0000000237658575
+0000.0000006161975573,+0000.0000000235647767,+0000.6513089693032081,+0000.3317744114162830,+0000.0169159546798681,+0000.0000000248383216
+0000.0000006436047794,+0000.0000000246334829,+0000.6475293831438049,+0000.3348113784233980,+0000.0176585442547961,+0000.0000000259397535
+0000.0000006717368426,+0000.0000000257312976,+0000.6438958158517424,+0000.3376830623056080,+0000.0184203973043368,+0000.0000000270701875
+0000.0000007005940737,+0000.0000000268582644,+0000.6404113612999771,+0000.3403863736266450,+0000.0192015093914227,+0000.0000000282296323
+0000.0000007301761450,+0000.0000000280144003,+0000.6370789584655783,+0000.3429183954180940,+0000.0200018585077278,+0000.0000000294180702
+0000.0000007604820650,+0000.0000000291996960,+0000.6339013887453455,+0000.3452763860799961,+0000.0208214048574564,+0000.0000000306354570
+0000.0000007915101710,+0000.0000000304141149,+0000.6308812733982890,+0000.3474577821377516,+0000.0216600906579676,+0000.0000000318817215
+0000.0000008232581214,+0000.0000000316575933,+0000.6280210711144711,+0000.3494602008555560,+0000.0225178399575088,+0000.0000000331567653
+0000.0000008557228890,+0000.0000000329300394,+0000.6253230757097655,+0000.3512814427065357,+0000.0233945584703233,+0000.0000000344604625
+0000.0000008889007553,+0000.0000000342313338,+0000.6227894139462230,+0000.3529194936996572,+0000.0242901334293867,+0000.0000000357926595
+0000.0000009227873045,+0000.0000000355613285,+0000.6204220434778470,+0000.3543725275633413,+0000.0252044334570196,+0000.0000000371531746
+0000.0000009573774195,+0000.0000000369198471,+0000.6182227509217911,+0000.3556389077855446,+0000.0261373084536144,+0000.0000000385417984
+0000.0000009926652773,+0000.0000000383066845,+0000.6161931500551853,+0000.3567171895098695,+0000.0270885895047058,+0000.0000000399582928
+0000.0000010286443461,+0000.0000000397216063,+0000.6143346801380459,+0000.3576061212870200,+0000.0280580888066054,+0000.0000000414023916
+0000.0000010653073824,+0000.0000000411643495,+0000.6126486043630061,+0000.3583046466806660,+0000.0290455996108117,+0000.0000000428737997
+0000.0000011026464292,+0000.0000000426346214,+0000.6111360084328826,+0000.3588119057264912,+0000.0300508961873972,+0000.0000000443721940
+0000.0000011406528146,+0000.0000000441321002,+0000.6097977992674301,+0000.3591272362428836,+0000.0310737338075650,+0000.0000000458972223
+0000.0000011793171518,+0000.0000000456564349,+0000.6086347038409455,+0000.3592501749914241,+0000.0321138487455555,+0000.0000000474485039
+0000.0000012186293387,+0000.0000000472072446,+0000.6076472681527455,+0000.3591804586849819,+0000.0331709583000753,+0000.0000000490256295
+0000.0000012585785595,+0000.0000000487841196,+0000.6068358563328659,+0000.3589180248409021,+0000.0342447608354071,+0000.0000000506281614
+0000.0000012991532859,+0000.0000000503866203,+0000.6062006498856949,+0000.3584630124764346,+0000.0353349358423464,+0000.0000000522556331
+0000.0000013403412800,+0000.0000000520142783,+0000.6057416470745768,+0000.3578157626432292,+0000.0364411440191009,+0000.0000000539075499
+0000.0000013821295973,+0000.0000000536665957,+0000.6054586624507485,+0000.3569768187974136,+0000.0375630273722716,+0000.0000000555833887
+0000.0000014245045907,+0000.0000000553430457,+0000.6053513265302825,+0000.3559469270014784,+0000.0387002093380200,+0000.0000000572825984
+0000.0000014674519154,+0000.0000000570430730,+0000.6054190856229816,+0000.3547270359539337,+0000.0398522949235124,+0000.0000000590046001
+0000.0000015109565341,+0000.0000000587660931,+0000.6056612018174253,+0000.3533182968424634,+0000.0410188708687131,+0000.0000000607487870
+0000.0000015550027236,+0000.0000000605114938,+0000.6060767531265808,+0000.3517220630161121,+0000.0421995058285800,+0000.0000000625145251
+0000.0000015995740818,+0000.0000000622786345,+0000.6066646337985591,+0000.3499398894718869,+0000.0433937505757003,+0000.0000000643011530
+0000.0000016446535352,+0000.0000000640668469,+0000.6074235547972304,+0000.3479735321510412,+0000.0446011382233793,+0000.0000000661079828
+0000.0000016902233478,+0000.0000000658754354,+0000.6083520444574921,+0000.3458249470402620,+0000.0458211844691784,+0000.0000000679343000
+0000.0000017362651305,+0000.0000000677036775,+0000.6094484493200063,+0000.3434962890729643,+0000.0470533878588732,+0000.0000000697793640
+0000.0000017827598510,+0000.0000000695508242,+0000.6107109351501967,+0000.3409899108259555,+0000.0482972300707799,+0000.0000000716424085
+0000.0000018296878446,+0000.0000000714161004,+0000.6121374881462225,+0000.3383083610068314,+0000.0495521762203746,+0000.0000000735226423
+0000.0000018770288263,+0000.0000000732987052,+0000.6137259163404944,+0000.3354543827276368,+0000.0508176751851040,+0000.0000000754192489
+0000.0000019247619027,+0000.0000000751978131,+0000.6154738511991162,+0000.3324309115605368,+0000.0520931599492589,+0000.0000000773313880
+0000.0000019728655857,+0000.0000000771125737,+0000.6173787494233774,+0000.3292410733715270,+0000.0533780479687566,+0000.0000000792581955
+0000.0000020213178057,+0000.0000000790421130,+0000.6194378949571264,+0000.3258881819285391,+0000.0546717415556479,+0000.0000000811987840
+0000.0000020700959271,+0000.0000000809855336,+0000.6216484012034909,+0000.3223757362806822,+0000.0559736282821388,+0000.0000000831522438
+0000.0000021191767629,+0000.0000000829419154,+0000.6240072134540130,+0000.3187074179057984,+0000.0572830814038836,+0000.0000000851176429
+0000.0000021685365912,+0000.0000000849103165,+0000.6265111115328189,+0000.3148870876239805,+0000.0585994603022809,+0000.0000000870940284
+0000.0000022181511723,+0000.0000000868897736,+0000.6291567126579432,+0000.3109187822752311,+0000.0599221109454697,+0000.0000000890804267
+0000.0000022679957655,+0000.0000000888793029,+0000.6319404745214140,+0000.3068067111599942,+0000.0612503663676959,+0000.0000000910758441
+0000.0000023180451480,+0000.0000000908779008,+0000.6348586985891310,+0000.3025552522418827,+0000.0625835471666863,+0000.0000000930792679
+0000.0000023682736333,+0000.0000000928845449,+0000.6379075336209887,+0000.2981689481125450,+0000.0639209620186371,+0000.0000000950896671
+0000.0000024186550909,+0000.0000000948981944,+0000.6410829794110853,+0000.2936525017192564,+0000.0652619082103960,+0000.0000000971059930
+0000.0000024691629669,+0000.0000000969177911,+0000.6443808907472222,+0000.2890107718564746,+0000.0666056721883811,+0000.0000000991271801
+0000.0000025197703039,+0000.0000000989422604,+0000.6477969815882748,+0000.2842487684232732,+0000.0679515301237570,+0000.0000001011521468
+0000.0000025704497635,+0000.0000001009705119,+0000.6513268294573471,+0000.2793716474492463,+0000.0692987484933506,+0000.0000001031797968
+0000.0000026211736473,+0000.0000001030014407,+0000.6549658800479909,+0000.2743847058921491,+0000.0706465846757690,+0000.0000001052090191
+0000.0000026719139203,+0000.0000001050339279,+0000.6587094520401098,+0000.2692933762112243,+0000.0719942875621442,+0000.0000001072386899
+0000.0000027226422335,+0000.0000001070668415,+0000.6625527421215326,+0000.2641032207208265,+0000.0733410981809097,+0000.0000001092676726
+0000.0000027733299478,+0000.0000001090990378,+0000.6664908302106124,+0000.2588199257296177,+0000.0746862503359814,+0000.0000001112948194
+0000.0000028239481578,+0000.0000001111293619,+0000.6705186848745860,+0000.2534492954712473,+0000.0760289712576912,+0000.0000001133189721
+0000.0000028744677170,+0000.0000001131566490,+0000.6746311689378375,+0000.2479972458330516,+0000.0773684822657982,+0000.0000001153389629
+0000.0000029248592624,+0000.0000001151797252,+0000.6788230452736277,+0000.2424697978899100,+0000.0787039994438753,+0000.0000001173536155
+0000.0000029750932401,+0000.0000001171974086,+0000.6830889827723068,+0000.2368730712509671,+0000.0800347343243473,+0000.0000001193617465
+0000.0000030251399312,+0000.0000001192085103,+0000.6874235624784901,+0000.2312132772274814,+0000.0813598945834373,+0000.0000001213621656
+0000.0000030749694781,+0000.0000001212118355,+0000.6918212838891977,+0000.2254967118305742,+0000.0826786847452528,+0000.0000001233536777
+0000.0000031245519110,+0000.0000001232061844,+0000.6962765714044659,+0000.2197297486081437,+0000.0839903068942279,+0000.0000001253350830
+0000.0000031738571748,+0000.0000001251903534,+0000.7007837809215299,+0000.2139188313306600,+0000.0852939613951192,+0000.0000001273051787
+0000.0000032228551564,+0000.0000001271631362,+0000.7053372065632505,+0000.2080704665359792,+0000.0865888476197340,+0000.0000001292627598
+0000.0000032715157119,+0000.0000001291233246,+0000.7099310875311002,+0000.2021912159437013,+0000.0878741646795574,+0000.0000001312066204
+0000.0000033198086943,+0000.0000001310697102,+0000.7145596150726817,+0000.1962876887499450,+0000.0891491121634301,+0000.0000001331355547
+0000.0000033677039816,+0000.0000001330010847,+0000.7192169395534409,+0000.1903665338137365,+0000.0904128908794149,+0000.0000001350483579
+0000.0000034151715041,+0000.0000001349162416,+0000.7238971776219790,+0000.1844344317464826,+0000.0916647035999815,+0000.0000001369438278
+0000.0000034621812732,+0000.0000001368139770,+0000.7285944194581184,+0000.1784980869162548,+0000.0929037558096277,+0000.0000001388207654
+0000.0000035087034091,+0000.0000001386930910,+0000.7333027360926709,+0000.1725642193788199,+0000.0941292564540489,+0000.0000001406779765
+0000.0000035547081693,+0000.0000001405523884,+0000.7380161867876925,+0000.1666395567475349,+0000.0953404186899590,+0000.0000001425142724
+0000.0000036001659765,+0000.0000001423906802,+0000.7427288264658524,+0000.1607308260143722,+0000.0965364606346635,+0000.0000001443284715
+0000.0000036450474472,+0000.0000001442067846,+0000.7474347131774463,+0000.1548447453344583,+0000.0977166061144801,+0000.0000001461193999
+0000.0000036893234193,+0000.0000001459995278,+0000.7521279155934827,+0000.1489880157865930,+0000.0988800854111005,+0000.0000001478858929
+0000.0000037329649810,+0000.0000001477677457,+0000.7568025205132330,+0000.1431673131222748,+0000.1000261360049858,+0000.0000001496267960
+0000.0000037759434979,+0000.0000001495102846,+0000.7614526403745950,+0000.1373892795157819,+0000.1011540033148909,+0000.0000001513409660
+0000.0000038182306413,+0000.0000001512260021,+0000.7660724207556284,+0000.1316605153278612,+0000.1022629414326112,+0000.0000001530272722
+0000.0000038597984157,+0000.0000001529137690,+0000.7706560478556326,+0000.1259875708955485,+0000.1033522138520539,+0000.0000001546845973
+0000.0000039006191862,+0000.0000001545724694,+0000.7751977559441970,+0000.1203769383605910,+0000.1044210941917341,+0000.0000001563118389
+0000.0000039406657055,+0000.0000001562010024,+0000.7796918347667203,+0000.1148350435488674,+0000.1054688669098111,+0000.0000001579079099
+0000.0000039799111408,+0000.0000001577982832,+0000.7841326368949761,+0000.1093682379130987,+0000.1064948280107774,+0000.0000001594717405
+0000.0000040183291007,+0000.0000001593632437,+0000.7885145850114406,+0000.1039827905510222,+0000.1074982857429315,+0000.0000001610022782
+0000.0000040558936607,+0000.0000001608948341,+0000.7928321791162070,+0000.0986848803110569,+0000.1084785612857684,+0000.0000001624984898
+0000.0000040925793893,+0000.0000001623920233,+0000.7970800036454799,+0000.0934805879973243,+0000.1094349894264379,+0000.0000001639593619
+0000.0000041283613737,+0000.0000001638538005,+0000.8012527344908051,+0000.0883758886857058,+0000.1103669192244294,+0000.0000001653839019
+0000.0000041632152440,+0000.0000001652791760,+0000.8053451459083799,+0000.0833766441624168,+0000.1112737146636603,+0000.0000001667711392
+0000.0000041971171983,+0000.0000001666671819,+0000.8093521173079974,+0000.0784885954963584,+0000.1121547552911542,+0000.0000001681201261
+0000.0000042300440262,+0000.0000001680168736,+0000.8132686399113885,+0000.0737173557562718,+0000.1130094368415177,+0000.0000001694299388
+0000.0000042619731323,+0000.0000001693273303,+0000.8170898232699690,+0000.0690684028834717,+0000.1138371718464351,+0000.0000001706996781
+0000.0000042928825589,+0000.0000001705976559,+0000.8208109016322410,+0000.0645470727306650,+0000.1146373902284251,+0000.0000001719284707
+0000.0000043227510086,+0000.0000001718269805,+0000.8244272401513550,+0000.0601585522770861,+0000.1154095398781166,+0000.0000001731154697
+0000.0000043515578652,+0000.0000001730144604,+0000.8279343409236266,+0000.0559078730298824,+0000.1161530872143262,+0000.0000001742598557
+0000.0000043792832153,+0000.0000001741592796,+0000.8313278488490661,+0000.0517999046213798,+0000.1168675177262378,+0000.0000001753608375
+0000.0000044059078681,+0000.0000001752606504,+0000.8346035573052980,+0000.0478393486115380,+0000.1175523364970090,+0000.0000001764176530
+0000.0000044314133752,+0000.0000001763178141,+0000.8377574136265292,+0000.0440307325045787,+0000.1182070687081496,+0000.0000001774295698
+0000.0000044557820491,+0000.0000001773300422,+0000.8407855243795676,+0000.0403784039884260,+0000.1188312601240457,+0000.0000001783958864
+0000.0000044789969816,+0000.0000001782966365,+0000.8436841604291950,+0000.0368865254052495,+0000.1194244775560224,+0000.0000001793159323
+0000.0000045010420609,+0000.0000001792169301,+0000.8464497617855483,+0000.0335590684610412,+0000.1199863093053678,+0000.0000001801890690
+0000.0000045219019879,+0000.0000001800902884,+0000.8490789422264978,+0000.0303998091817859,+0000.1205163655847662,+0000.0000001810146907
+0000.0000045415622924,+0000.0000001809161093,+0000.8515684936883674,+0000.0274123231234091,+0000.1210142789176140,+0000.0000001817922250
+0000.0000045600093474,+0000.0000001816938239,+0000.8539153904186916,+0000.0245999808422995,+0000.1214797045147216,+0000.0000001825211331
+0000.0000045772303833,+0000.0000001824228972,+0000.8561167928850827,+0000.0219659436328108,+0000.1219123206279324,+0000.0000001832009108
+0000.0000045932135009,+0000.0000001831028289,+0000.8581700514346341,+0000.0195131595377469,+0000.1223118288802180,+0000.0000001838310886
+0000.0000046079476837,+0000.0000001837331531,+0000.8600727096986797,+0000.0172443596374284,+0000.1226779545718401,+0000.0000001844112325
+0000.0000046214228092,+0000.0000001843134398,+0000.8618225077381009,+0000.0151620546225257,+0000.1230104469621976,+0000.0000001849409443
+0000.0000046336296594,+0000.0000001848432944,+0000.8634173849247655,+0000.0132685316554257,+0000.1233090795270103,+0000.0000001854198623
+0000.0000046445599297,+0000.0000001853223590,+0000.8648554825550715,+0000.0115658515244764,+0000.1235736501905200,+0000.0000001858476609
+0000.0000046542062383,+0000.0000001857503119,+0000.8661351461919656,+0000.0100558460950270,+0000.1238039815324222,+0000.0000001862240520
+0000.0000046625621330,+0000.0000001861268687,+0000.8672549277322130,+0000.0087401160607466,+0000.1239999209692718,+0000.0000001865487844
+0000.0000046696220981,+0000.0000001864517820,+0000.8682135871960779,+0000.0076200289982737,+0000.1241613409101418,+0000.0000001868216444
+0000.0000046753815600,+0000.0000001867248419,+0000.8690100942370107,+0000.0066967177278065,+0000.1242881388863426,+0000.0000001870424563
+0000.0000046798368920,+0000.0000001869458764,+0000.8696436293693180,+0000.0059710789818044,+0000.1243802376550447,+0000.0000001872110821
+0000.0000046829854177,+0000.0000001871147514,+0000.8701135849122179,+0000.0054437723835289,+0000.1244375852766804,+0000.0000001873274217
+0000.0000046848254136,+0000.0000001872313705,+0000.8704195656490857,+0000.0051152197367050,+0000.1244601551660303,+0000.0000001873914134
+0000.0000046853561112,+0000.0000001872956757,+0000.8705613892011206,+0000.0049856046271389,+0000.1244479461169387,+0000.0000001874030337
+0000.0000046845776973,+0000.0000001873076472,+0000.8705390861150645,+0000.0050548723366818,+0000.1244009823006311,+0000.0000001873622970
+0000.0000046824913140,+0000.0000001872673033,+0000.8703528996650253,+0000.0053227300694792,+0000.1243193132376409,+0000.0000001872692562
+0000.0000046790990571,+0000.0000001871747005,+0000.8700032853688706,+0000.0057886474899998,+0000.1242030137433885,+0000.0000001871240023
+0000.0000046744039739,+0000.0000001870299335,+0000.8694909102200703,+0000.0064518575718921,+0000.1240521838474850,+0000.0000001869266642
+0000.0000046684100603,+0000.0000001868331348,+0000.8688166516362785,+0000.0073113577562670,+0000.1238669486868696,+0000.0000001866774088
+0000.0000046611222558,+0000.0000001865844751,+0000.8679815961263618,+0000.0083659114175648,+0000.1236474583729207,+0000.0000001863764409
+0000.0000046525464390,+0000.0000001862841625,+0000.8669870376779802,+0000.0096140496347203,+0000.1233938878327145,+0000.0000001860240023
+0000.0000046426894209,+0000.0000001859324429,+0000.8658344758682460,+0000.0110540732648996,+0000.1231064366246369,+0000.0000001856203726
+0000.0000046315589378,+0000.0000001855295990,+0000.8645256137003821,+0000.0126840553166454,+0000.1227853287285866,+0000.0000001851658681
+0000.0000046191636436,+0000.0000001850759508,+0000.8630623551697050,+0000.0145018436188366,+0000.1224308123110411,+0000.0000001846608417
+0000.0000046055131000,+0000.0000001845718547,+0000.8614468025626618,+0000.0165050637814324,+0000.1220431594652874,+0000.0000001841056827
+0000.0000045906177672,+0000.0000001840177033,+0000.8596812534930296,+0000.0186911224435537,+0000.1216226659271492,+0000.0000001835008161
+0000.0000045744889925,+0000.0000001834139253,+0000.8577681976797954,+0000.0210572108040258,+0000.1211696507665777,+0000.0000001828467023
+0000.0000045571389986,+0000.0000001827609843,+0000.8557103134716000,+0000.0236003084291003,+0000.1206844560554991,+0000.0000001821438368
+0000.0000045385808711,+0000.0000001820593790,+0000.8535104641230207,+0000.0263171873316561,+0000.1201674465123431,+0000.0000001813927493
+0000.0000045188285445,+0000.0000001813096426,+0000.8511716938283367,+0000.0292044163157846,+0000.1196190091237073,+0000.0000001805940035
+0000.0000044978967882,+0000.0000001805123418,+0000.8486972235187881,+0000.0322583655802645,+0000.1190395527436402,+0000.0000001797481964
+0000.0000044758011908,+0000.0000001796680768,+0000.8460904464296982,+0000.0354752115740432,+0000.1184295076710527,+0000.0000001788559575
+0000.0000044525581443,+0000.0000001787774801,+0000.8433549234441848,+0000.0388509420964648,+0000.1177893252057967,+0000.0000001779179484
+0000.0000044281848271,+0000.0000001778412163,+0000.8404943782205264,+0000.0423813616346114,+0000.1171194771839762,+0000.0000001769348621
