+0001.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000
+0000.9800000000000000,+0000.0100000000000000,+0000.0100000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000
+0000.9239375000000000,+0000.0388000000000000,+0000.0311875000000000,+0000.0001500000000000,+0000.0006000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0053250000000000,+0000.0000000000000000,+0000.0000000000000000
+0000.8398458593750000,+0000.0794726250000000,+0000.0561472968750000,+0000.0011240625000000,+0000.0052500000000000,+0000.0000025000000000,+0000.0000400000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0181176562500000,+0000.0000000000000000,+0000.0000000000000000
+0000.7374658144335937,+0000.1224324253125000,+0000.0792410159179688,+0000.0036085205468750,+0000.0180913850000000,+0000.0000300862500000,+0000.0005488950000000,+0000.0000024937500000,+0000.0000430500000000,+0000.0385344012890625,+0000.0000001125000000,+0000.0000018000000000
+0000.6268050994284912,+0000.1580664383404297,+0000.0967580655072998,+0000.0080900659481445,+0000.0418013782109375,+0000.0001341545023438,+0000.0026138306000000,+0000.0000189185718750,+0000.0003540358500000,+0000.0653184327279785,+0000.0000021022875000,+0000.0000374780250000
+0000.5168519985956189,+0000.1791722520908467,+0000.1068362300944348,+0000.0147342212166976,+0000.0759242057553867,+0000.0003916096047578,+0000.0078998195207266,+0000.0000750183861504,+0000.0014734874263594,+0000.0963828142893375,+0000.0000129634759336,+0000.0002453795437500
+0000.4146472507757994,+0000.1825190480872428,+0000.1091915188956726,+0000.0233528238587332,+0000.1163518796251967,+0000.0008920727949678,+0000.0181876673391678,+0000.0002124209517435,+0000.0042807673123555,+0000.1293382240466002,+0000.0000497155966160,+0000.0009766107159043
+0000.3248236464662445,+0000.1691720510559359,+0000.1047205314183902,+0000.0334460021936902,+0000.1561548633480161,+0000.0017200905959403,+0000.0346828252567860,+0000.0004854981190065,+0000.0098478701889693,+0000.1619159437311194,+0000.0001440262150842,+0000.0028866514108175
+0000.2496128808775048,+0000.1436258037755022,+0000.0950496233522932,+0000.0442955744661446,+0000.1874620056720699,+0000.0029372111480939,+0000.0573597247861020,+0000.0009541336437898,+0000.0191409990551706,+0000.1922582254655206,+0000.0003452323122482,+0000.0069585854455601
+0000.1892235510769723,+0000.1121413581242904,+0000.0821023629178250,+0000.0550834620757093,+0000.2037284517576423,+0000.0045680017068293,+0000.0846081362941710,+0000.0016740712084462,+0000.0326581412680887,+0000.2190710248569435,+0000.0007207108930788,+0000.0144207278200032
+0000.1424348086301528,+0000.0808725656303998,+0000.0677419975871394,+0000.0650102340503347,+0000.2016231900733143,+0000.0065926022248737,+0000.1133462472340756,+0000.0026869564337500,+0000.0501281504751443,+0000.2416541685561719,+0000.0013531591280399,+0000.0265559199766035
+0000.1072370943856625,+0000.0543545351958251,+0000.0535231440028150,+0000.0733941725855276,+0000.1819308857258661,+0000.0089467046693730,+0000.1396025761737549,+0000.0040120709044268,+0000.0703864311244637,+0000.2598382056402212,+0000.0023350001187655,+0000.0444391794732987
+0000.0813808668831630,+0000.0347394175502934,+0000.0405621201487427,+0000.0797386713111599,+0000.1492189786754550,+0000.0115282984435781,+0000.1594070823995269,+0000.0056412308912259,+0000.0914889284804433,+0000.2738638899690398,+0000.0037606799095161,+0000.0686698353378559
+0000.0627515182355077,+0000.0218806607836325,+0000.0295135244187899,+0000.0837636439057072,+0000.1104355711684842,+0000.0142093912677321,+0000.1697278674971432,+0000.0075375807836183,+0000.1110498684072717,+0000.2842395755070257,+0000.0057179672167397,+0000.0991728308083476
