+0001.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000
+0000.2373580624807724,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0065183071582840,+0000.1042929145325439,+0000.6518307158283997
+0000.0323208941160470,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0082707615887517,+0000.1323321854200277,+0000.8270761588751733
+0000.0058611880499346,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0084969129226501,+0000.1359506067624021,+0000.8496912922650132
+0000.0012275402824894,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085365167497223,+0000.1365842679955570,+0000.8536516749722314
+0000.0002745746049238,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085446617555135,+0000.1367145880882155,+0000.8544661755513473
+0000.0000633396068583,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085464671828474,+0000.1367434749255578,+0000.8546467182847366
+0000.0000148280566293,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085468818114818,+0000.1367501089837088,+0000.8546881811481801
+0000.0000034960458831,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085469786662745,+0000.1367516586603921,+0000.8546978666274504
+0000.0000008271135609,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470014776619,+0000.1367520236425900,+0000.8547001477661874
+0000.0000001960107196,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470068717033,+0000.1367521099472520,+0000.8547006871703250
+0000.0000000464887763,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470081496686,+0000.1367521303946972,+0000.8547008149668577
+0000.0000000110303320,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470084527322,+0000.1367521352437154,+0000.8547008452732207
+0000.0000000026176581,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085246354,+0000.1367521363941665,+0000.8547008524635401
+0000.0000000006212667,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085416986,+0000.1367521366671773,+0000.8547008541698574
+0000.0000000001474562,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085457483,+0000.1367521367319718,+0000.8547008545748237
+0000.0000000000349992,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085467094,+0000.1367521367473506,+0000.8547008546709410
+0000.0000000000083073,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085469376,+0000.1367521367510007,+0000.8547008546937545
+0000.0000000000019718,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085469917,+0000.1367521367518671,+0000.8547008546991696
+0000.0000000000004680,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085470046,+0000.1367521367520727,+0000.8547008547004546
+0000.0000000000001111,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085470076,+0000.1367521367521216,+0000.8547008547007598
+0000.0000000000000264,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085470083,+0000.1367521367521331,+0000.8547008547008321
+0000.0000000000000063,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085470085,+0000.1367521367521358,+0000.8547008547008492
+0000.0000000000000015,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085470085,+0000.1367521367521366,+0000.8547008547008534
+0000.0000000000000004,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085470086,+0000.1367521367521367,+0000.8547008547008546
+0000.0000000000000001,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085470086,+0000.1367521367521367,+0000.8547008547008546
+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085470086,+0000.1367521367521368,+0000.8547008547008547
+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085470086,+0000.1367521367521367,+0000.8547008547008546
+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085470086,+0000.1367521367521368,+0000.8547008547008547
+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085470086,+0000.1367521367521367,+0000.8547008547008546
+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085470086,+0000.1367521367521368,+0000.8547008547008547
+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085470086,+0000.1367521367521368,+0000.8547008547008547
+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085470086,+0000.1367521367521368,+0000.8547008547008546
+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085470086,+0000.1367521367521368,+0000.8547008547008547
+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085470086,+0000.1367521367521368,+0000.8547008547008546
+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085470086,+0000.1367521367521368,+0000.8547008547008546
+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085470086,+0000.1367521367521368,+0000.8547008547008546
+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085470086,+0000.1367521367521368,+0000.8547008547008547
+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085470086,+0000.1367521367521368,+0000.8547008547008549
+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085470086,+0000.1367521367521368,+0000.8547008547008547
+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085470086,+0000.1367521367521368,+0000.8547008547008546
+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085470086,+0000.1367521367521368,+0000.8547008547008546
+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085470086,+0000.1367521367521368,+0000.8547008547008547
+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0085470085470086,+0000.1367521367521368,+0000.8547008547008547
