+0001.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000
+0000.9998072466749296,+0000.0000000000000000,+0000.0000000000000000,+0000.0000963766625353,+0000.0000963766625353
+0000.9992293580681525,+0000.0000000000000000,+0000.0000000000000000,+0000.0003853209659238,+0000.0003853209659238
+0000.9982675576661474,+0000.0000000000000000,+0000.0000000000000000,+0000.0008662211669263,+0000.0008662211669263
+0000.9969239513785439,+0000.0000000000000000,+0000.0000000000000000,+0000.0015380243107279,+0000.0015380243107279
+0000.9952015156428712,+0000.0000000000000000,+0000.0000000000000000,+0000.0023992421785644,+0000.0023992421785644
+0000.9931040806018219,+0000.0000000000000000,+0000.0000000000000000,+0000.0034479596990889,+0000.0034479596990889
+0000.9906363085309070,+0000.0000000000000000,+0000.0000000000000000,+0000.0046818457345464,+0000.0046818457345464
+0000.9878036677430138,+0000.0000000000000000,+0000.0000000000000000,+0000.0060981661284932,+0000.0060981661284932
+0000.9846124022412406,+0000.0000000000000000,+0000.0000000000000000,+0000.0076937988793797,+0000.0076937988793797
+0000.9810694974317311,+0000.0000000000000000,+0000.0000000000000000,+0000.0094652512841344,+0000.0094652512841344
+0000.9771826422434718,+0000.0000000000000000,+0000.0000000000000000,+0000.0114086788782641,+0000.0114086788782641
+0000.9729601880317456,+0000.0000000000000000,+0000.0000000000000000,+0000.0135199059841274,+0000.0135199059841273
+0000.9684111046657233,+0000.0000000000000000,+0000.0000000000000000,+0000.0157944476671383,+0000.0157944476671383
+0000.9635449342183999,+0000.0000000000000000,+0000.0000000000000000,+0000.0182275328907999,+0000.0182275328907999
+0000.9583717426886006,+0000.0000000000000000,+0000.0000000000000000,+0000.0208141286556996,+0000.0208141286556996
+0000.9529020701902069,+0000.0000000000000000,+0000.0000000000000000,+0000.0235489649048966,+0000.0235489649048966
+0000.9471468800432110,+0000.0000000000000000,+0000.0000000000000000,+0000.0264265599783945,+0000.0264265599783945
+0000.9411175071950058,+0000.0000000000000000,+0000.0000000000000000,+0000.0294412464024971,+0000.0294412464024971
+0000.9348256063888337,+0000.0000000000000000,+0000.0000000000000000,+0000.0325871968055832,+0000.0325871968055832
+0000.9282831004800258,+0000.0000000000000000,+0000.0000000000000000,+0000.0358584497599871,+0000.0358584497599871
+0000.9215021292800705,+0000.0000000000000000,+0000.0000000000000000,+0000.0392489353599648,+0000.0392489353599647
+0000.9144949992842629,+0000.0000000000000000,+0000.0000000000000000,+0000.0427525003578685,+0000.0427525003578684
+0000.9072741346113088,+0000.0000000000000000,+0000.0000000000000000,+0000.0463629326943457,+0000.0463629326943456
+0000.8998520294534063,+0000.0000000000000000,+0000.0000000000000000,+0000.0500739852732969,+0000.0500739852732968
+0000.8922412023036683,+0000.0000000000000000,+0000.0000000000000000,+0000.0538793988481660,+0000.0538793988481659
+0000.8844541521948451,+0000.0000000000000000,+0000.0000000000000000,+0000.0577729239025776,+0000.0577729239025775
+0000.8765033171498182,+0000.0000000000000000,+0000.0000000000000000,+0000.0617483414250909,+0000.0617483414250908
+0000.8684010350107411,+0000.0000000000000000,+0000.0000000000000000,+0000.0657994824946295,+0000.0657994824946294
+0000.8601595067805717,+0000.0000000000000000,+0000.0000000000000000,+0000.0699202466097141,+0000.0699202466097140
+0000.8517907625785051,+0000.0000000000000000,+0000.0000000000000000,+0000.0741046187107475,+0000.0741046187107474
+0000.8433066302798431,+0000.0000000000000000,+0000.0000000000000000,+0000.0783466848600785,+0000.0783466848600784
+0000.8347187068815433,+0000.0000000000000000,+0000.0000000000000000,+0000.0826406465592285,+0000.0826406465592283
+0000.8260383326072517,+0000.0000000000000000,+0000.0000000000000000,+0000.0869808336963743,+0000.0869808336963741
+0000.8172765677403533,+0000.0000000000000000,+0000.0000000000000000,+0000.0913617161298236,+0000.0913617161298233
+0000.8084441721505558,+0000.0000000000000000,+0000.0000000000000000,+0000.0957779139247223,+0000.0957779139247220
+0000.7995515874589085,+0000.0000000000000000,+0000.0000000000000000,+0000.1002242062705457,+0000.1002242062705454
+0000.7906089217679717,+0000.0000000000000000,+0000.0000000000000000,+0000.1046955391160142,+0000.1046955391160139
+0000.7816259368681103,+0000.0000000000000000,+0000.0000000000000000,+0000.1091870315659450,+0000.1091870315659447
+0000.7726120378175628,+0000.0000000000000000,+0000.0000000000000000,+0000.1136939810912188,+0000.1136939810912185
+0000.7635762647829358,+0000.0000000000000000,+0000.0000000000000000,+0000.1182118676085324,+0000.1182118676085320
+0000.7545272870180271,+0000.0000000000000000,+0000.0000000000000000,+0000.1227363564909866,+0000.1227363564909863
+0000.7454733988522428,+0000.0000000000000000,+0000.0000000000000000,+0000.1272633005738788,+0000.1272633005738785
+0000.7364225175552055,+0000.0000000000000000,+0000.0000000000000000,+0000.1317887412223976,+0000.1317887412223972
+0000.7273821829413080,+0000.0000000000000000,+0000.0000000000000000,+0000.1363089085293461,+0000.1363089085293457
+0000.7183595585767709,+0000.0000000000000000,+0000.0000000000000000,+0000.1408202207116148,+0000.1408202207116144
+0000.7093614344520320,+0000.0000000000000000,+0000.0000000000000000,+0000.1453192827739841,+0000.1453192827739838
+0000.7003942309839213,+0000.0000000000000000,+0000.0000000000000000,+0000.1498028845080394,+0000.1498028845080391
+0000.6914640042147738,+0000.0000000000000000,+0000.0000000000000000,+0000.1542679978926132,+0000.1542679978926129
+0000.6825764520793750,+0000.0000000000000000,+0000.0000000000000000,+0000.1587117739603126,+0000.1587117739603123
+0000.6737369216151462,+0000.0000000000000000,+0000.0000000000000000,+0000.1631315391924270,+0000.1631315391924267
+0000.6649504169961854,+0000.0000000000000000,+0000.0000000000000000,+0000.1675247915019073,+0000.1675247915019070
+0000.6562216082775092,+0000.0000000000000000,+0000.0000000000000000,+0000.1718891958612456,+0000.1718891958612453
+0000.6475548407419676,+0000.0000000000000000,+0000.0000000000000000,+0000.1762225796290164,+0000.1762225796290161
+0000.6389541447487370,+0000.0000000000000000,+0000.0000000000000000,+0000.1805229276256316,+0000.1805229276256313
+0000.6304232459888780,+0000.0000000000000000,+0000.0000000000000000,+0000.1847883770055612,+0000.1847883770055609
+0000.6219655760601391,+0000.0000000000000000,+0000.0000000000000000,+0000.1890172119699307,+0000.1890172119699304
+0000.6135842832798795,+0000.0000000000000000,+0000.0000000000000000,+0000.1932078583600606,+0000.1932078583600602
+0000.6052822436615964,+0000.0000000000000000,+0000.0000000000000000,+0000.1973588781692020,+0000.1973588781692016
+0000.5970620719870476,+0000.0000000000000000,+0000.0000000000000000,+0000.2014689640064762,+0000.2014689640064759
+0000.5889261329122687,+0000.0000000000000000,+0000.0000000000000000,+0000.2055369335438658,+0000.2055369335438655
+0000.5808765520518828,+0000.0000000000000000,+0000.0000000000000000,+0000.2095617239740588,+0000.2095617239740585
+0000.5729152269919510,+0000.0000000000000000,+0000.0000000000000000,+0000.2135423865040246,+0000.2135423865040243
+0000.5650438381871631,+0000.0000000000000000,+0000.0000000000000000,+0000.2174780809064187,+0000.2174780809064183
+0000.5572638597034434,+0000.0000000000000000,+0000.0000000000000000,+0000.2213680701482785,+0000.2213680701482782
+0000.5495765697720064,+0000.0000000000000000,+0000.0000000000000000,+0000.2252117151139970,+0000.2252117151139967
+0000.5419830611255250,+0000.0000000000000000,+0000.0000000000000000,+0000.2290084694372375,+0000.2290084694372374
+0000.5344842510914045,+0000.0000000000000000,+0000.0000000000000000,+0000.2327578744542979,+0000.2327578744542977
+0000.5270808914211487,+0000.0000000000000000,+0000.0000000000000000,+0000.2364595542894257,+0000.2364595542894256
+0000.5197735778384954,+0000.0000000000000000,+0000.0000000000000000,+0000.2401132110807522,+0000.2401132110807521
+0000.5125627592923759,+0000.0000000000000000,+0000.0000000000000000,+0000.2437186203538120,+0000.2437186203538120
+0000.5054487469038336,+0000.0000000000000000,+0000.0000000000000000,+0000.2472756265480832,+0000.2472756265480832
+0000.4984317225988420,+0000.0000000000000000,+0000.0000000000000000,+0000.2507841387005790,+0000.2507841387005789
+0000.4915117474214796,+0000.0000000000000000,+0000.0000000000000000,+0000.2542441262892602,+0000.2542441262892601
+0000.4846887695241872,+0000.0000000000000000,+0000.0000000000000000,+0000.2576556152379066,+0000.2576556152379066
+0000.4779626318338582,+0000.0000000000000000,+0000.0000000000000000,+0000.2610186840830711,+0000.2610186840830711
+0000.4713330793943049,+0000.0000000000000000,+0000.0000000000000000,+0000.2643334603028475,+0000.2643334603028475
+0000.4647997663872181,+0000.0000000000000000,+0000.0000000000000000,+0000.2676001168063909,+0000.2676001168063910
+0000.4583622628351237,+0000.0000000000000000,+0000.0000000000000000,+0000.2708188685824383,+0000.2708188685824383
+0000.4520200609910305,+0000.0000000000000000,+0000.0000000000000000,+0000.2739899695044846,+0000.2739899695044846
+0000.4457725814205000,+0000.0000000000000000,+0000.0000000000000000,+0000.2771137092897502,+0000.2771137092897500
+0000.4396191787827187,+0000.0000000000000000,+0000.0000000000000000,+0000.2801904106086407,+0000.2801904106086406
+0000.4335591473179122,+0000.0000000000000000,+0000.0000000000000000,+0000.2832204263410437,+0000.2832204263410437
+0000.4275917260490115,+0000.0000000000000000,+0000.0000000000000000,+0000.2862041369754943,+0000.2862041369754942
+0000.4217161037059818,+0000.0000000000000000,+0000.0000000000000000,+0000.2891419481470092,+0000.2891419481470091
+0000.4159314233816006,+0000.0000000000000000,+0000.0000000000000000,+0000.2920342883091998,+0000.2920342883091997
+0000.4102367869277453,+0000.0000000000000000,+0000.0000000000000000,+0000.2948816065361274,+0000.2948816065361273
+0000.4046312591014593,+0000.0000000000000000,+0000.0000000000000000,+0000.2976843704492703,+0000.2976843704492703
+0000.3991138714701863,+0000.0000000000000000,+0000.0000000000000000,+0000.3004430642649069,+0000.3004430642649069
+0000.3936836260856170,+0000.0000000000000000,+0000.0000000000000000,+0000.3031581869571915,+0000.3031581869571915
+0000.3883394989355975,+0000.0000000000000000,+0000.0000000000000000,+0000.3058302505322011,+0000.3058302505322011
+0000.3830804431834945,+0000.0000000000000000,+0000.0000000000000000,+0000.3084597784082527,+0000.3084597784082526
+0000.3779053922043168,+0000.0000000000000000,+0000.0000000000000000,+0000.3110473038978416,+0000.3110473038978415
+0000.3728132624267646,+0000.0000000000000000,+0000.0000000000000000,+0000.3135933687866178,+0000.3135933687866177
+0000.3678029559902078,+0000.0000000000000000,+0000.0000000000000000,+0000.3160985220048961,+0000.3160985220048961
+0000.3628733632254087,+0000.0000000000000000,+0000.0000000000000000,+0000.3185633183872958,+0000.3185633183872957
+0000.3580233649675864,+0000.0000000000000000,+0000.0000000000000000,+0000.3209883175162067,+0000.3209883175162067
+0000.3532518347101925,+0000.0000000000000000,+0000.0000000000000000,+0000.3233740826449037,+0000.3233740826449037
+0000.3485576406075152,+0000.0000000000000000,+0000.0000000000000000,+0000.3257211796962424,+0000.3257211796962424
+0000.3439396473339816,+0000.0000000000000000,+0000.0000000000000000,+0000.3280301763330092,+0000.3280301763330092
+0000.3393967178077496,+0000.0000000000000000,+0000.0000000000000000,+0000.3303016410961252,+0000.3303016410961252
+0000.3349277147859215,+0000.0000000000000000,+0000.0000000000000000,+0000.3325361426070392,+0000.3325361426070392
+0000.3305315023384272,+0000.0000000000000000,+0000.0000000000000000,+0000.3347342488307863,+0000.3347342488307863
+0000.3262069472073547,+0000.0000000000000000,+0000.0000000000000000,+0000.3368965263963227,+0000.3368965263963227
+0000.3219529200582279,+0000.0000000000000000,+0000.0000000000000000,+0000.3390235399708860,+0000.3390235399708860
+0000.3177682966294577,+0000.0000000000000000,+0000.0000000000000000,+0000.3411158516852712,+0000.3411158516852713
+0000.3136519587859192,+0000.0000000000000000,+0000.0000000000000000,+0000.3431740206070403,+0000.3431740206070404
+0000.3096027954823483,+0000.0000000000000000,+0000.0000000000000000,+0000.3451986022588258,+0000.3451986022588259
+0000.3056197036419794,+0000.0000000000000000,+0000.0000000000000000,+0000.3471901481790102,+0000.3471901481790104
+0000.3017015889556006,+0000.0000000000000000,+0000.0000000000000000,+0000.3491492055221996,+0000.3491492055221998
+0000.2978473666059439,+0000.0000000000000000,+0000.0000000000000000,+0000.3510763166970279,+0000.3510763166970282
+0000.2940559619220945,+0000.0000000000000000,+0000.0000000000000000,+0000.3529720190389525,+0000.3529720190389529
+0000.2903263109683626,+0000.0000000000000000,+0000.0000000000000000,+0000.3548368445158184,+0000.3548368445158188
+0000.2866573610718360,+0000.0000000000000000,+0000.0000000000000000,+0000.3566713194640818,+0000.3566713194640823
+0000.2830480712926124,+0000.0000000000000000,+0000.0000000000000000,+0000.3584759643536934,+0000.3584759643536939
+0000.2794974128405014,+0000.0000000000000000,+0000.0000000000000000,+0000.3602512935797489,+0000.3602512935797494
+0000.2760043694417773,+0000.0000000000000000,+0000.0000000000000000,+0000.3619978152791111,+0000.3619978152791116
+0000.2725679376593753,+0000.0000000000000000,+0000.0000000000000000,+0000.3637160311703120,+0000.3637160311703124
+0000.2691871271697340,+0000.0000000000000000,+0000.0000000000000000,+0000.3654064364151327,+0000.3654064364151330
+0000.2658609609993053,+0000.0000000000000000,+0000.0000000000000000,+0000.3670695195003472,+0000.3670695195003477
+0000.2625884757235861,+0000.0000000000000000,+0000.0000000000000000,+0000.3687057621382068,+0000.3687057621382073
+0000.2593687216313630,+0000.0000000000000000,+0000.0000000000000000,+0000.3703156391843184,+0000.3703156391843188
+0000.2562007628566993,+0000.0000000000000000,+0000.0000000000000000,+0000.3718996185716501,+0000.3718996185716506
+0000.2530836774810525,+0000.0000000000000000,+0000.0000000000000000,+0000.3734581612594735,+0000.3734581612594741
