+0001.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000
+0000.2871967317584529,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0062866035333234,+0000.1011241220597111,+0000.6053925426485128
+0000.0662022444003904,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0082356752996433,+0000.1324762138777679,+0000.7930858664221984
+0000.0238810494424464,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0086089291631019,+0000.1384802459512988,+0000.8290297754431528
+0000.0092386249206434,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0087380687473834,+0000.1405575404735949,+0000.8414657658583786
+0000.0028185188754382,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0087946911888709,+0000.1414683494110360,+0000.8469184405246550
+0000.0007545319279561,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0088128946234157,+0000.1417611635398512,+0000.8486714099087771
+0000.0002089705401970,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0088177062289467,+0000.1418385613560859,+0000.8491347618747704
+0000.0000604600876724,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0088190160241976,+0000.1418596302678002,+0000.8492608936203296
+0000.0000175948149665,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0088193940765815,+0000.1418657114872088,+0000.8492972996212435
+0000.0000050658596993,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0088195045763196,+0000.1418674889476360,+0000.8493079406163451
+0000.0000014506316035,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0088195364610019,+0000.1418680018335661,+0000.8493110110738284
+0000.0000004158993566,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0088195455868739,+0000.1418681486291754,+0000.8493118898845939
+0000.0000001194746300,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0088195482012064,+0000.1418681906824201,+0000.8493121416417436
+0000.0000000343326654,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0088195489521201,+0000.1418682027613580,+0000.8493122139538564
+0000.0000000098615035,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0088195491679447,+0000.1418682062330379,+0000.8493122347375137
+0000.0000000028318452,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0088195492299432,+0000.1418682072303230,+0000.8493122407078886
+0000.0000000008132322,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0088195492477464,+0000.1418682075167000,+0000.8493122424223213
+0000.0000000002335594,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0088195492528589,+0000.1418682075989371,+0000.8493122429146447
+0000.0000000000670792,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0088195492543272,+0000.1418682076225554,+0000.8493122430560384
+0000.0000000000192651,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0088195492547489,+0000.1418682076293387,+0000.8493122430966471
+0000.0000000000055328,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0088195492548700,+0000.1418682076312869,+0000.8493122431083107
