+0001.0000000000000000,+0000.0000000000000000,+0000.0000000000000000
+0000.9755282581475768,+0000.0000000000000000,+0000.0244717418524232
+0000.9077728198886785,+0000.0000000000000000,+0000.0922271801113213
+0000.8120455872219662,+0000.0000000000000000,+0000.1879544127780340
+0000.7058920185030012,+0000.0000000000000000,+0000.2941079814969986
+0000.6026993116385616,+0000.0000000000000000,+0000.3973006883614385
+0000.5098870032712159,+0000.0000000000000000,+0000.4901129967287840
+0000.4301344794143453,+0000.0000000000000000,+0000.5698655205856544
+0000.3633287949056599,+0000.0000000000000000,+0000.6366712050943404
+0000.3080787577594227,+0000.0000000000000000,+0000.6919212422405772
+0000.2626057720443554,+0000.0000000000000000,+0000.7373942279556445
+0000.2251773870038380,+0000.0000000000000000,+0000.7748226129961621
+0000.1942777085665218,+0000.0000000000000000,+0000.8057222914334783
+0000.1686474390766448,+0000.0000000000000000,+0000.8313525609233554
+0000.1472678133200547,+0000.0000000000000000,+0000.8527321866799453
+0000.1293253290374192,+0000.0000000000000000,+0000.8706746709625810
+0000.1141738365171448,+0000.0000000000000000,+0000.8858261634828554
+0000.1013004781156475,+0000.0000000000000000,+0000.8986995218843523
+0000.0902973422304433,+0000.0000000000000000,+0000.9097026577695566
+0000.0808387562653521,+0000.0000000000000000,+0000.9191612437346479
+0000.0726634534344710,+0000.0000000000000000,+0000.9273365465655291
+0000.0655607041014203,+0000.0000000000000000,+0000.9344392958985797
+0000.0593595729525590,+0000.0000000000000000,+0000.9406404270474409
+0000.0539206005833918,+0000.0000000000000000,+0000.9460793994166083
+0000.0491293502109766,+0000.0000000000000000,+0000.9508706497890234
+0000.0448913846794046,+0000.0000000000000000,+0000.9551086153205953
+0000.0411283402066640,+0000.0000000000000000,+0000.9588716597933358
+0000.0377748427066416,+0000.0000000000000000,+0000.9622251572933586
+0000.0347760734876607,+0000.0000000000000000,+0000.9652239265123390
+0000.0320858374416715,+0000.0000000000000000,+0000.9679141625583287
+0000.0296650218313999,+0000.0000000000000000,+0000.9703349781686000
+0000.0274803601753768,+0000.0000000000000000,+0000.9725196398246229
+0000.0255034356463267,+0000.0000000000000000,+0000.9744965643536733
+0000.0237098734566458,+0000.0000000000000000,+0000.9762901265433545
+0000.0220786831248131,+0000.0000000000000000,+0000.9779213168751869
