+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000
-0001.9634954084936207,+0003.1415926535897931,+0002.7488935718910694
+0002.3561944901923453,+0000.0000000000000000,+0000.7853981633974489
+0000.3926990816987246,+0000.0000000000000000,-0001.1780972450961718
-0001.5707963267948959,+0000.0000000000000000,-0003.1415926535897922
+0002.7488935718910699,+0000.0000000000000000,+0001.1780972450961735
+0000.7853981633974494,+0000.0000000000000000,-0000.7853981633974475
-0001.1780972450961711,+0000.0000000000000000,-0002.7488935718910681
-0003.1415926535897918,+0003.1415926535897931,+0001.5707963267948977
+0001.1780972450961742,+0000.0000000000000000,-0000.3926990816987230
-0000.7853981633974462,+0000.0000000000000000,-0002.3561944901923435
-0002.7488935718910668,+0003.1415926535897931,+0001.9634954084936223
+0001.5707963267948990,+0000.0000000000000000,+0000.0000000000000017
-0000.3926990816987215,+0000.0000000000000000,-0001.9634954084936189
-0002.3561944901923422,+0003.1415926535897931,+0002.3561944901923466
+0001.9634954084936238,+0000.0000000000000000,+0000.3926990816987261
+0000.0000000000000033,+0000.0000000000000000,-0001.5707963267948946
-0001.9634954084936171,+0003.1415926535897931,+0002.7488935718910712
+0002.3561944901923488,+0000.0000000000000000,+0000.7853981633974508
+0000.3926990816987283,+0000.0000000000000000,-0001.1780972450961700
-0001.5707963267948923,+0000.0000000000000000,-0003.1415926535897905
+0002.7488935718910734,+0000.0000000000000000,+0001.1780972450961753
+0000.7853981633974529,+0000.0000000000000000,-0000.7853981633974455
-0001.1780972450961675,+0000.0000000000000000,-0002.7488935718910659
-0003.1415926535897882,+0003.1415926535897931,+0001.5707963267948997
+0001.1780972450961777,+0000.0000000000000000,-0000.3926990816987210
-0000.7853981633974428,+0000.0000000000000000,-0002.3561944901923417
-0002.7488935718910632,+0003.1415926535897931,+0001.9634954084936240
+0001.5707963267949026,+0000.0000000000000000,+0000.0000000000000034
-0000.3926990816987180,+0000.0000000000000000,-0001.9634954084936171
-0002.3561944901923386,+0003.1415926535897931,+0002.3561944901923488
+0001.9634954084936274,+0000.0000000000000000,+0000.3926990816987280
+0000.0000000000000067,+0000.0000000000000000,-0001.5707963267948928
-0001.9634954084936138,+0003.1415926535897931,+0002.7488935718910730
+0002.3561944901923519,+0000.0000000000000000,+0000.7853981633974524
+0000.3926990816987314,+0000.0000000000000000,-0001.1780972450961682
-0001.5707963267948892,+0000.0000000000000000,-0003.1415926535897891
