+0001.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000
+0000.8108885448766218,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0090053073868276,+0000.1440849181892408,+0000.0360212295473102
+0000.4904867036233531,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0242625379226975,+0000.3882006067631595,+0000.0970501516907899
+0000.2772042194327203,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0344188466936800,+0000.5507015470988798,+0000.1376753867747199
+0000.1617936744975469,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0399145869286883,+0000.6386333908590118,+0000.1596583477147528
+0000.0993694624151553,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0428871684564212,+0000.6861946953027389,+0000.1715486738256845
+0000.0639408588483192,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0445742448167467,+0000.7131879170679475,+0000.1782969792669867
+0000.0427521324739162,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0455832317869564,+0000.7293317085913021,+0000.1823329271478253
+0000.0294802713708866,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0462152251728149,+0000.7394436027650390,+0000.1848609006912595
+0000.0208394234229259,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0466266941227178,+0000.7460271059634852,+0000.1865067764908711
+0000.0150310088862408,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0469032852911314,+0000.7504525646581024,+0000.1876131411645254
+0000.0110220485688586,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0470941881633877,+0000.7535070106142030,+0000.1883767526535505
+0000.0081936246448377,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0472288750169125,+0000.7556620002706002,+0000.1889155000676498
